interaction;name
RP11-25D10.2;RP11-340L3.1
LINC00550;RP11-340L3.1
RP3-416J7.5;RP11-340L3.1
MTND2P33;RP11-340L3.1
AC073869.7;RP11-340L3.1
HTR5A-AS1;RP11-340L3.1
RP11-753A21.2;RP11-340L3.1
OR1S2;RP11-340L3.1
RP5-998H6.2;RP11-340L3.1
C1orf141;RP11-340L3.1
ACTR3BP2;RP11-340L3.1
RP11-461F11.2;RP11-340L3.1
BOD1L2;RP11-340L3.1
MTND2P9;RP11-340L3.1
RP11-101E19.4;RP11-340L3.1
MUC17;RP11-340L3.1
RP11-861E23.2;RP11-340L3.1
AC006548.28;RP11-340L3.1
LINC00320;RP11-340L3.1
AC005235.1;RP11-340L3.1
AC068137.5;RP11-340L3.1
MTND5P6;RP11-340L3.1
CTD-2320B12.1;RP11-340L3.1
RP5-865N13.1;RP11-340L3.1
OPN5;RP11-340L3.1
MTND5P10;MTND5P13
RP11-753D20.4;MTND5P13
KNCN;MTND5P13
MTND5P3;MTND5P13
LARP1BP1;MTND5P13
MTND1P7;MTND5P13
MTND4P8;MTND5P13
MTND2P20;MTND5P13
AC012593.1;MTND5P13
MAPK6PS2;MTND5P13
RP11-45K10.2;MTND5P13
ANKRD30BP2;MTND5P13
RP11-566K19.7;MTND5P13
HPVC1;MTND5P13
LINC01247;MTND5P13
SPATA31D5P;MTND5P13
KLK15;MTND5P13
SLC17A6;MTND5P13
HSP90AB7P;MTND5P13
RP5-921G16.1;MTND5P13
MTND4P4;MTND5P13
RP11-36D19.9;MTND5P13
RP11-434D2.3;MTND5P13
MUC12;MTND5P13
RP11-410C4.5;MTND5P13
SLC4A1APP2;MTND5P13
RP11-193H5.5;MTND5P13
RP3-333B15.4;MTND5P13
BPESC1;MTND5P13
MTND2P22;MTND5P13
TCP10;MTND5P13
MTND5P29;MTND5P13
LINC00343;MTND5P13
TMCC1P1;MTND5P13
RP11-67H2.1;MTND5P13
TNP2;MTND5P13
MTND1P15;MTND5P13
CACNG3;MTND5P13
BPIFA3;MTND5P13
RP11-307A17.2;MTND5P13
GFY;MTND5P13
MTND5P9;MTND5P13
GABRR3;MTND5P13
RP11-144L1.4;MTND5P13
LINC00971;MTND5P13
PRNT;MTND5P13
SMIM21;MTND5P13
RP11-760D2.11;MTND5P13
RP11-113I24.1;MTND5P13
LINC00836;MTND5P13
RP1-217P22.2;MTND5P13
TPD52L3;MTND5P13
PABPC1P13;MTND5P13
AC079248.1;MTND5P13
FOXR2;MTND5P13
OR10R3P;MTND5P13
RP11-538C21.2;MTND5P13
RP11-113E21.2;MTND5P13
PABPC1P6;MTND5P13
NEFMP1;MTND5P13
RP11-544P1.3;MTND5P13
MTND1P28;MTND5P13
NEFHP1;MTND5P13
MTND5P7;MTND5P13
AC007682.1;MTND5P13
LINC00700;MTND5P13
RP11-846F4.6;MTND5P13
OR2H1;MTND5P13
SPATA31A7;MTND5P13
HTN1;MTND5P13
RP11-946L20.1;MTND5P13
MIR7515HG;MTND5P13
MTND5P17;MTND5P13
MTND2P6;MTND5P13
AC008132.15;MTND5P13
CTC-281M20.1;MTND5P13
RP11-566K19.12;MTND5P13
RP11-475J5.6;MTND5P13
RP5-991O23.1;MTND5P13
KLK3;MTND5P13
RP11-300M24.1;MTND5P13
REXO1L1P;MTND5P13
LL22NC03-22D1.1;MTND5P13
CTA-929C8.9;MTND5P13
AC011525.2;MTND5P13
RP11-491F9.8;MTND5P13
RP11-677O4.2;MTND5P13
MTND5P30;MTND5P13
RP11-326K13.3;MTND5P13
OR1I1;MTND5P13
CTD-2313J23.1;MTND5P13
USP29;MTND5P13
FLJ33581;MTND5P13
RP11-138B9.1;MTND5P13
CRX;MTND5P13
CTD-2207A17.1;MTND5P13
LINC00608;MTND5P13
RP11-790J24.2;MTND5P13
RP11-491F9.3;MTND5P13
RP11-626I20.3;MTND5P13
MTND4P5;MTND5P13
PROL1;MTND5P13
AC114776.3;MTND5P13
RP11-46E17.8;MTND5P13
REG1P;MTND5P13
MTND5P19;MTND5P13
RP11-846F4.5;MTND5P13
RP11-627H22.5;MTND5P13
RP11-301G19.1;MTND5P13
LINC01206;MTND5P13
AC008103.4;MTND5P13
OR6P1;MTND5P13
AL022344.5;MTND5P13
OR11A1;MTND5P13
CTA-342B11.3;MTND5P13
RP4-815D20.1;MTND5P13
RP11-897M7.2;MTND5P13
RP1-101G11.3;MTND5P13
LINC00550;MTND5P13
OTX2-AS1;MTND5P13
RP3-416J7.5;MTND5P13
AC073869.7;MTND5P13
HTR5A-AS1;MTND5P13
RP11-989E6.8;MTND5P13
RP11-474J18.1;MTND5P13
GOLGA6L2;MTND5P13
OR1S2;MTND5P13
RP5-998H6.2;MTND5P13
ACTR3BP2;MTND5P13
RP11-624J12.1;MTND5P13
BOD1L2;MTND5P13
MTND2P9;MTND5P13
SPATA31D1;MTND5P13
RP11-101E19.4;MTND5P13
MUC17;MTND5P13
RP11-861E23.2;MTND5P13
RP11-233E12.2;MTND5P13
AC006548.28;MTND5P13
OR10K1;MTND5P13
LL22NC03-27C5.1;MTND5P13
AC068137.5;MTND5P13
FGF4;MTND5P13
RP11-430C1.1;MTND5P13
CTD-2320B12.1;MTND5P13
RP11-692C23.1;MTND5P13
CTA-212A2.3;MTND5P13
RP5-865N13.1;MTND5P13
OPN5;MTND5P13
MTND5P23;MTND5P13
MTND5P27;MTND5P13
CCDC11P1;MTND5P13
MTND5P10;RP11-63H19.2
MC2R;RP11-63H19.2
MTND5P3;RP11-63H19.2
LARP1BP1;RP11-63H19.2
RP11-5A1.1;RP11-63H19.2
ZIM3;RP11-63H19.2
RP11-1217F2.9;RP11-63H19.2
MTND4P10;RP11-63H19.2
SPATA31D5P;RP11-63H19.2
KLK15;RP11-63H19.2
SLC17A6;RP11-63H19.2
RP5-921G16.1;RP11-63H19.2
LINC00682;RP11-63H19.2
SLC4A1APP2;RP11-63H19.2
MUC7;RP11-63H19.2
LINC00343;RP11-63H19.2
MYADML;RP11-63H19.2
MTND1P15;RP11-63H19.2
BPIFA3;RP11-63H19.2
GABRR3;RP11-63H19.2
RP11-144L1.4;RP11-63H19.2
PRNT;RP11-63H19.2
ARHGAP42P4;RP11-63H19.2
RP11-760D2.11;RP11-63H19.2
TPD52L3;RP11-63H19.2
PABPC1P13;RP11-63H19.2
AC079248.1;RP11-63H19.2
FOXR2;RP11-63H19.2
OR10R3P;RP11-63H19.2
AC004112.7;RP11-63H19.2
PABPC1P6;RP11-63H19.2
LINC00700;RP11-63H19.2
RP11-846F4.6;RP11-63H19.2
CYLC2;RP11-63H19.2
HTN1;RP11-63H19.2
RP11-946L20.1;RP11-63H19.2
MIR7515HG;RP11-63H19.2
MTND5P17;RP11-63H19.2
MTND2P6;RP11-63H19.2
MTND5P24;RP11-63H19.2
RP11-513O17.3;RP11-63H19.2
LINC01007;RP11-63H19.2
AC008132.15;RP11-63H19.2
RP11-566K19.12;RP11-63H19.2
LINC01153;RP11-63H19.2
RP5-991O23.1;RP11-63H19.2
RP11-744K17.2;RP11-63H19.2
REXO1L1P;RP11-63H19.2
LL22NC03-22D1.1;RP11-63H19.2
RP11-677O4.2;RP11-63H19.2
AC105342.1;RP11-63H19.2
MTND5P30;RP11-63H19.2
CTD-2313J23.1;RP11-63H19.2
MAN1A2P1;RP11-63H19.2
C10orf53;RP11-63H19.2
USP29;RP11-63H19.2
RP11-756P10.2;RP11-63H19.2
LINC00837;RP11-63H19.2
MTND4P5;RP11-63H19.2
PROL1;RP11-63H19.2
AC114776.3;RP11-63H19.2
RP11-475D12.2;RP11-63H19.2
MTND5P19;RP11-63H19.2
RP11-846F4.5;RP11-63H19.2
AC073065.3;RP11-63H19.2
AL022344.5;RP11-63H19.2
HNRNPA1P38;RP11-63H19.2
OTX2-AS1;RP11-63H19.2
OR1S2;RP11-63H19.2
RP5-998H6.2;RP11-63H19.2
BOD1L2;RP11-63H19.2
MTND2P9;RP11-63H19.2
RP11-101E19.4;RP11-63H19.2
RP11-691G17.1;RP11-63H19.2
HHLA1;RP11-63H19.2
AC006548.28;RP11-63H19.2
OR10K1;RP11-63H19.2
RP11-1217F2.13;RP11-63H19.2
AC068137.5;RP11-63H19.2
MTND5P6;RP11-63H19.2
CTD-2320B12.1;RP11-63H19.2
RP5-865N13.1;RP11-63H19.2
MTND5P23;RP11-63H19.2
CCDC11P1;RP11-63H19.2
HAO1;ALDOB
C3P1;ALDOB
ITIH1;ALDOB
FAM99A;ALDOB
APOB;ALDOB
CYP2B6;ALDOB
G6PC;ALDOB
MBL2;ALDOB
C9;ALDOB
CPN1;ALDOB
APOC3;ALDOB
CREB3L3;ALDOB
CFHR2;ALDOB
KNG1;ALDOB
BAAT;ALDOB
SLC13A5;ALDOB
HRG;ALDOB
SULT2A1;ALDOB
C8A;ALDOB
F11;ALDOB
F9;ALDOB
CYP3A4;ALDOB
A1CF;ALDOB
APOA2;ALDOB
CYP4F2;ALDOB
CFHR5;ALDOB
GC;ALDOB
APCS;ALDOB
FABP1;ALDOB
RP11-622A1.2;ALDOB
SLC2A2;ALDOB
PLG;ALDOB
SLC22A7;ALDOB
AHSG;ALDOB
C8B;ALDOB
CRP;ALDOB
GAD2;MTND5P10
RP11-753D20.4;MTND5P10
RP11-578F21.4;MTND5P10
KNCN;MTND5P10
MTND5P3;MTND5P10
RP11-5A1.1;MTND5P10
TECRL;MTND5P10
MTND2P20;MTND5P10
RP11-45K10.2;MTND5P10
ANKRD30BP2;MTND5P10
ZIM3;MTND5P10
RP11-566K19.7;MTND5P10
RP11-1217F2.9;MTND5P10
MTND4P10;MTND5P10
HPVC1;MTND5P10
RP11-666G4.1;MTND5P10
KLK15;MTND5P10
HSP90AB7P;MTND5P10
RP5-921G16.1;MTND5P10
CTA-992D9.8;MTND5P10
GOLGA6L6;MTND5P10
MTND4P4;MTND5P10
RP11-434D2.3;MTND5P10
MUC12;MTND5P10
KCNG4;MTND5P10
RP11-193H5.5;MTND5P10
RP3-333B15.4;MTND5P10
MUC7;MTND5P10
MTND2P22;MTND5P10
TCP10;MTND5P10
RP11-238K6.1;MTND5P10
MTND5P29;MTND5P10
LINC00343;MTND5P10
RP11-334E15.1;MTND5P10
RP11-67H2.1;MTND5P10
MYADML;MTND5P10
TNP2;MTND5P10
MTND1P15;MTND5P10
RP11-81M19.1;MTND5P10
CACNG3;MTND5P10
GFY;MTND5P10
MTND5P9;MTND5P10
GABRR3;MTND5P10
RP11-144L1.4;MTND5P10
PRNT;MTND5P10
DNAJB8;MTND5P10
OPALIN;MTND5P10
SMIM21;MTND5P10
RP11-760D2.11;MTND5P10
RP11-113I24.1;MTND5P10
CTB-43I4.1;MTND5P10
RP11-299H22.1;MTND5P10
AC079248.1;MTND5P10
FOXR2;MTND5P10
OR10R3P;MTND5P10
RP11-113E21.2;MTND5P10
PABPC1P6;MTND5P10
NEFMP1;MTND5P10
ZNF806;MTND5P10
CTAGE1;MTND5P10
NEFHP1;MTND5P10
MTND5P7;MTND5P10
AC007682.1;MTND5P10
LINC00700;MTND5P10
RP11-846F4.6;MTND5P10
CPLX4;MTND5P10
OR2H1;MTND5P10
CYLC2;MTND5P10
RP11-417J1.3;MTND5P10
AC011518.1;MTND5P10
RP11-87G24.2;MTND5P10
LINC01109;MTND5P10
RNASE9;MTND5P10
MTND5P17;MTND5P10
MTND2P6;MTND5P10
LINC01007;MTND5P10
CTC-281M20.1;MTND5P10
RP11-566K19.12;MTND5P10
RP11-475J5.6;MTND5P10
RP5-991O23.1;MTND5P10
KLK3;MTND5P10
REXO1L1P;MTND5P10
LL22NC03-22D1.1;MTND5P10
CTA-929C8.9;MTND5P10
RP11-677O4.2;MTND5P10
THRAP3P1;MTND5P10
AC105342.1;MTND5P10
MTND5P30;MTND5P10
OR1I1;MTND5P10
CTD-2313J23.1;MTND5P10
MAN1A2P1;MTND5P10
USP29;MTND5P10
SPATA31B1P;MTND5P10
FLJ33581;MTND5P10
NPAP1P6;MTND5P10
KB-1568E2.1;MTND5P10
CTD-2207A17.1;MTND5P10
RP11-613G13.1;MTND5P10
LINC00608;MTND5P10
GOLGA6L22;MTND5P10
GPR123-AS1;MTND5P10
RP11-790J24.2;MTND5P10
RP11-491F9.3;MTND5P10
RP11-626I20.3;MTND5P10
RP11-846F4.1;MTND5P10
MTND4P5;MTND5P10
AC114776.3;MTND5P10
RP11-46E17.8;MTND5P10
RP11-475D12.2;MTND5P10
REG1P;MTND5P10
MTND5P19;MTND5P10
RP11-846F4.5;MTND5P10
RP11-627H22.5;MTND5P10
AC073065.3;MTND5P10
LINC01206;MTND5P10
AL022344.5;MTND5P10
RP11-139I14.2;MTND5P10
CTA-342B11.3;MTND5P10
RP4-815D20.1;MTND5P10
GS1-519E5.1;MTND5P10
RP11-897M7.2;MTND5P10
RP1-101G11.3;MTND5P10
OTX2-AS1;MTND5P10
RP3-416J7.5;MTND5P10
RP11-989E6.8;MTND5P10
RP11-474J18.1;MTND5P10
RP11-753A21.2;MTND5P10
GOLGA6L2;MTND5P10
OR1S2;MTND5P10
RP5-998H6.2;MTND5P10
RP11-461F11.2;MTND5P10
RP11-2A4.4;MTND5P10
RP11-624J12.1;MTND5P10
BOD1L2;MTND5P10
MTND2P9;MTND5P10
SPATA31D1;MTND5P10
RP11-101E19.4;MTND5P10
RP11-691G17.1;MTND5P10
MUC17;MTND5P10
HHLA1;MTND5P10
RP11-861E23.2;MTND5P10
MTND4P27;MTND5P10
AC006548.28;MTND5P10
RP11-1217F2.13;MTND5P10
LL22NC03-27C5.1;MTND5P10
AC068137.5;MTND5P10
RP11-430C1.1;MTND5P10
MTND5P6;MTND5P10
CTD-2320B12.1;MTND5P10
CTA-212A2.3;MTND5P10
RP5-865N13.1;MTND5P10
MTND5P23;MTND5P10
MTND5P27;MTND5P10
CCDC11P1;MTND5P10
MMD2;RP11-390M11.1
LINC00320;RP11-390M11.1
IGLV2-11;IGHV3-48
IGLV2-23;IGHV3-48
IGLV1-51;IGHV3-48
IGLV3-21;IGHV3-48
IGHV1-69-2;IGHV3-48
IGHV1-24;IGHV3-48
IGLV6-57;IGHV3-48
IGHV4-61;IGHV3-48
IGKV2-28;IGHV3-48
IGKC;IGHV3-48
IGKV3-20;IGHV3-48
IGKV3-11;IGHV3-48
IGLC2;IGHV3-48
IGLV3-1;IGHV3-48
IGKV1-5;IGHV3-48
IGHV4-59;IGHV3-48
IGLL5;IGHV3-48
IGHV3-23;IGHV3-48
IGHV1-18;IGHV3-48
IGLV2-14;IGHV3-48
IGKV1-17;IGHV3-48
IGHG3;IGHV3-48
IGHV3-33;IGHV3-48
IGHV3-15;IGHV3-48
IGKV1-27;IGHV3-48
IGHV4-34;IGHV3-48
IGJ;IGHV3-48
IGLC3;IGHV3-48
IGHV5-51;IGHV3-48
IGKV1D-39;IGHV3-48
IGKV1-33;IGHV3-48
IGKV4-1;IGHV3-48
IGKV1-6;IGHV3-48
IGKV3-15;IGHV3-48
IGHV3-30;IGHV3-48
IGLV2-23;IGHV1-46
IGLV1-51;IGHV1-46
IGLV3-21;IGHV1-46
IGHV1-69-2;IGHV1-46
IGHV3-72;IGHV1-46
IGLV4-69;IGHV1-46
IGKV2-28;IGHV1-46
IGKC;IGHV1-46
IGKV3-20;IGHV1-46
IGKV3-11;IGHV1-46
IGLC2;IGHV1-46
IGKV1-5;IGHV1-46
IGHV4-59;IGHV1-46
IGLL5;IGHV1-46
IGHV3-23;IGHV1-46
IGHV2-70;IGHV1-46
IGHV4-39;IGHV1-46
IGLV1-47;IGHV1-46
IGLV2-14;IGHV1-46
IGKV1-17;IGHV1-46
IGLC1;IGHV1-46
IGHV3-33;IGHV1-46
IGHV3-15;IGHV1-46
IGHV4-34;IGHV1-46
IGJ;IGHV1-46
IGHV5-51;IGHV1-46
IGKV1D-39;IGHV1-46
IGKV1-33;IGHV1-46
IGKV4-1;IGHV1-46
IGKV1-6;IGHV1-46
IGKV3-15;IGHV1-46
GYS2;HAO1
SLC17A2;HAO1
C3P1;HAO1
GDF2;HAO1
AFM;HAO1
FAM99A;HAO1
RP11-116D2.1;HAO1
SLC17A1;HAO1
APOA5;HAO1
G6PC;HAO1
SPP2;HAO1
MBL2;HAO1
C9;HAO1
CPN1;HAO1
CFHR2;HAO1
UGT1A1;HAO1
KNG1;HAO1
BAAT;HAO1
HRG;HAO1
LECT2;HAO1
SULT2A1;HAO1
C8A;HAO1
ACSM2B;HAO1
F11;HAO1
UGT1A9;HAO1
F9;HAO1
UGT2A3;HAO1
LINC00261;HAO1
ACSM2A;HAO1
A1CF;HAO1
PLA2G12B;HAO1
APOA2;HAO1
RP11-1151B14.3;HAO1
CFHR5;HAO1
ABCG5;HAO1
GC;HAO1
APCS;HAO1
APOA4;HAO1
FABP1;HAO1
SLC2A2;HAO1
PLG;HAO1
CYP2C9;HAO1
CYP2C18;HAO1
SERPINA10;HAO1
SLC22A7;HAO1
MOGAT3;HAO1
AHSG;HAO1
SERPINA7;HAO1
AGXT;HAO1
CTD-2001J20.1;ZNF536
TMEFF2;ZNF536
IGLV2-11;IGLV1-40
IGLV2-23;IGLV1-40
IGLV1-51;IGLV1-40
IGLV1-44;IGLV1-40
IGKV1-16;IGLV1-40
IGHG2;IGLV1-40
IGLV3-21;IGLV1-40
IGHV1-69-2;IGLV1-40
IGHV3-72;IGLV1-40
IGHV1-24;IGLV1-40
IGHV4-61;IGLV1-40
IGKV2-28;IGLV1-40
IGKC;IGLV1-40
IGKV3-20;IGLV1-40
IGKV3-11;IGLV1-40
IGLC2;IGLV1-40
IGLV3-1;IGLV1-40
IGKV1-5;IGLV1-40
IGHV4-59;IGLV1-40
IGLL5;IGLV1-40
IGLV3-25;IGLV1-40
IGHV3-23;IGLV1-40
IGHV2-70;IGLV1-40
IGHV4-39;IGLV1-40
IGLV1-47;IGLV1-40
IGHG1;IGLV1-40
IGHV1-18;IGLV1-40
IGLV2-14;IGLV1-40
IGKV1-17;IGLV1-40
IGLC1;IGLV1-40
IGHG3;IGLV1-40
IGHV3-33;IGLV1-40
IGHV3-11;IGLV1-40
IGHV3-15;IGLV1-40
IGKV1-27;IGLV1-40
IGHA1;IGLV1-40
IGHV4-34;IGLV1-40
IGHV3-7;IGLV1-40
IGHV3-49;IGLV1-40
IGHM;IGLV1-40
IGLV3-19;IGLV1-40
IGKV1-9;IGLV1-40
IGHV3-21;IGLV1-40
IGJ;IGLV1-40
IGLC3;IGLV1-40
IGHV5-51;IGLV1-40
IGKV1D-39;IGLV1-40
IGHV3-53;IGLV1-40
IGHV4-31;IGLV1-40
IGKV1-33;IGLV1-40
IGKV4-1;IGLV1-40
IGKV1-6;IGLV1-40
IGKV3-15;IGLV1-40
FCRL5;IGLV1-40
IGHV3-30;IGLV1-40
IGHV2-5;IGLV1-40
SNORA76A;SNORA18
SNORA45A;SNORA18
SNORA26;SNORA18
SNORA43;SNORA18
SNORA46;SNORA18
SNORA74;SNORA18
SNORA21;SNORA18
SNORA68;SNORA18
SNORA6;SNORA18
SNORD3A;SNORA18
SNORD10;SNORA18
SNORA10;SNORA18
SNORA9;SNORA18
SNORA48;SNORA18
SNORA64;SNORA18
SNORA24;SNORA18
SNORA16A;SNORA18
SNORD94;SNORA18
SNORA52;SNORA18
SNORA31;SNORA18
SNORA7B;SNORA18
SNORA71B;SNORA18
MYT1L;SORCS3
PPP1R3A;SORCS3
NEFM;SORCS3
CTAGE14P;SORCS3
GABRA4;SORCS3
C11orf87;SORCS3
SYT14;SORCS3
CLVS2;SORCS3
RP11-25D10.2;SORCS3
CTD-2001J20.1;SORCS3
LINC00320;SORCS3
TMEFF2;SORCS3
SLC17A6;RP11-688I9.5
MTND5P9;RP11-688I9.5
NEFMP1;RP11-688I9.5
HNRNPA1P42;RP11-688I9.5
RP11-595O22.1;RP11-688I9.5
SLC17A2;RP11-372E1.4
UGT3A1;RP11-372E1.4
MTND4P20;RP11-372E1.4
RP11-116D2.1;RP11-372E1.4
CYP1A2;RP11-372E1.4
GPR128;RP11-372E1.4
HRG;RP11-372E1.4
ACSM2B;RP11-372E1.4
RP11-104J23.1;RP11-372E1.4
UGT2A3;RP11-372E1.4
RP11-1151B14.3;RP11-372E1.4
BMP10;RP11-372E1.4
KB-1552D7.2;RP11-372E1.4
CTD-3076M17.1;RP11-372E1.4
GLYAT;RP11-372E1.4
SERPINA7;RP11-372E1.4
KNCN;RP11-753D20.4
MTND5P3;RP11-753D20.4
LARP1BP1;RP11-753D20.4
RP11-5A1.1;RP11-753D20.4
MTND2P20;RP11-753D20.4
AC012593.1;RP11-753D20.4
RP11-45K10.2;RP11-753D20.4
ANKRD30BP2;RP11-753D20.4
RP11-566K19.7;RP11-753D20.4
RP11-1217F2.9;RP11-753D20.4
PPP1R3A;RP11-753D20.4
MTND4P10;RP11-753D20.4
HPVC1;RP11-753D20.4
LINC01247;RP11-753D20.4
RP11-666G4.1;RP11-753D20.4
KLK15;RP11-753D20.4
SLC17A6;RP11-753D20.4
RP5-921G16.1;RP11-753D20.4
RP11-560A7.1;RP11-753D20.4
GOLGA6L6;RP11-753D20.4
MTND4P4;RP11-753D20.4
RP11-36D19.9;RP11-753D20.4
RP11-434D2.3;RP11-753D20.4
SLC4A1APP2;RP11-753D20.4
ESRG;RP11-753D20.4
RP3-333B15.4;RP11-753D20.4
MUC7;RP11-753D20.4
RP11-1016B18.1;RP11-753D20.4
RP11-526D8.7;RP11-753D20.4
BPESC1;RP11-753D20.4
TCP10;RP11-753D20.4
RP11-238K6.1;RP11-753D20.4
RP4-760C5.5;RP11-753D20.4
LINC00343;RP11-753D20.4
TMCC1P1;RP11-753D20.4
RP11-67H2.1;RP11-753D20.4
MYADML;RP11-753D20.4
TNP2;RP11-753D20.4
GABRA1;RP11-753D20.4
GNL2P1;RP11-753D20.4
RP11-81M19.1;RP11-753D20.4
BPIFA3;RP11-753D20.4
GFY;RP11-753D20.4
MTND5P9;RP11-753D20.4
GABRR3;RP11-753D20.4
MAPK6PS4;RP11-753D20.4
RP11-144L1.4;RP11-753D20.4
SLC22A8;RP11-753D20.4
SLC10A2;RP11-753D20.4
DNAJB8;RP11-753D20.4
NPAP1;RP11-753D20.4
CTD-2516K3.3;RP11-753D20.4
SMIM21;RP11-753D20.4
XIRP2;RP11-753D20.4
RP11-760D2.11;RP11-753D20.4
CTD-3145H4.1;RP11-753D20.4
CTA-992D9.11;RP11-753D20.4
RP11-113I24.1;RP11-753D20.4
CTB-43I4.1;RP11-753D20.4
PABPC1P13;RP11-753D20.4
FOXR2;RP11-753D20.4
OR10R3P;RP11-753D20.4
RP1-274L7.4;RP11-753D20.4
RP11-538C21.2;RP11-753D20.4
RP11-113E21.2;RP11-753D20.4
RP11-478P10.1;RP11-753D20.4
PABPC1P6;RP11-753D20.4
NEFMP1;RP11-753D20.4
RP3-449H6.2;RP11-753D20.4
ZNF806;RP11-753D20.4
NEFHP1;RP11-753D20.4
MTND5P7;RP11-753D20.4
AC007682.1;RP11-753D20.4
LINC00700;RP11-753D20.4
RP11-846F4.6;RP11-753D20.4
OR2H1;RP11-753D20.4
RP11-300A12.2;RP11-753D20.4
CYLC2;RP11-753D20.4
RP11-417J1.3;RP11-753D20.4
AC011518.1;RP11-753D20.4
LINC00906;RP11-753D20.4
RP11-946L20.1;RP11-753D20.4
MIR7515HG;RP11-753D20.4
RNASE9;RP11-753D20.4
AC008132.15;RP11-753D20.4
CTC-281M20.1;RP11-753D20.4
RP11-566K19.12;RP11-753D20.4
RP11-488I20.9;RP11-753D20.4
RP5-991O23.1;RP11-753D20.4
REXO1L1P;RP11-753D20.4
LL22NC03-22D1.1;RP11-753D20.4
CTA-929C8.9;RP11-753D20.4
GABRA4;RP11-753D20.4
RP11-677O4.2;RP11-753D20.4
AC105342.1;RP11-753D20.4
ARHGAP42P5;RP11-753D20.4
MTND5P30;RP11-753D20.4
RP11-326K13.3;RP11-753D20.4
CTD-2313J23.1;RP11-753D20.4
C10orf53;RP11-753D20.4
SPATA31B1P;RP11-753D20.4
FLJ33581;RP11-753D20.4
CTD-2207A17.1;RP11-753D20.4
HNRNPA1P54;RP11-753D20.4
LINC00608;RP11-753D20.4
C2orf78;RP11-753D20.4
RP11-646E18.4;RP11-753D20.4
RP11-756P10.2;RP11-753D20.4
RP11-790J24.2;RP11-753D20.4
OSTM1-AS1;RP11-753D20.4
RP11-491F9.3;RP11-753D20.4
RP11-626I20.3;RP11-753D20.4
RP11-846F4.1;RP11-753D20.4
MTND4P5;RP11-753D20.4
AC114776.3;RP11-753D20.4
MIR124-2HG;RP11-753D20.4
RP11-46E17.8;RP11-753D20.4
RP11-475D12.2;RP11-753D20.4
MTND5P19;RP11-753D20.4
RP11-846F4.5;RP11-753D20.4
RP11-627H22.5;RP11-753D20.4
AC073065.3;RP11-753D20.4
LINC01206;RP11-753D20.4
OR6P1;RP11-753D20.4
OR11A1;RP11-753D20.4
CTA-342B11.3;RP11-753D20.4
RP4-815D20.1;RP11-753D20.4
RP11-897M7.2;RP11-753D20.4
RP1-101G11.3;RP11-753D20.4
RP11-25D10.2;RP11-753D20.4
OTX2-AS1;RP11-753D20.4
RP3-416J7.5;RP11-753D20.4
RP11-989E6.8;RP11-753D20.4
RP11-474J18.1;RP11-753D20.4
GOLGA6L2;RP11-753D20.4
OR1S2;RP11-753D20.4
RP5-998H6.2;RP11-753D20.4
RP11-577N1.2;RP11-753D20.4
KB-1410C5.2;RP11-753D20.4
RP11-2A4.4;RP11-753D20.4
RP11-624J12.1;RP11-753D20.4
BOD1L2;RP11-753D20.4
MTND2P9;RP11-753D20.4
SPATA31D1;RP11-753D20.4
RP11-101E19.4;RP11-753D20.4
RP11-691G17.1;RP11-753D20.4
KLK2;RP11-753D20.4
MUC17;RP11-753D20.4
HHLA1;RP11-753D20.4
RP11-861E23.2;RP11-753D20.4
MTND4P27;RP11-753D20.4
AC006548.28;RP11-753D20.4
OTX2;RP11-753D20.4
LINC00838;RP11-753D20.4
OR10K1;RP11-753D20.4
LL22NC03-27C5.1;RP11-753D20.4
AC005235.1;RP11-753D20.4
AC068137.5;RP11-753D20.4
FGF4;RP11-753D20.4
CTD-2320B12.1;RP11-753D20.4
CTA-212A2.3;RP11-753D20.4
RP5-865N13.1;RP11-753D20.4
OPN5;RP11-753D20.4
RP11-491F9.2;RP11-753D20.4
MTND5P23;RP11-753D20.4
MTND5P27;RP11-753D20.4
LARP1BP1;KNCN
RP11-45K10.2;KNCN
ANKRD30BP2;KNCN
CTC-525D6.3;KNCN
RP11-1217F2.9;KNCN
MTND4P10;KNCN
HPVC1;KNCN
MYT1L-AS1;KNCN
LINC01247;KNCN
KLK15;KNCN
HSP90AB7P;KNCN
RP11-1086I4.2;KNCN
RP5-921G16.1;KNCN
CTA-992D9.8;KNCN
RP11-434D2.3;KNCN
KCNG4;KNCN
LINC00682;KNCN
GJD2;KNCN
SLC4A1APP2;KNCN
RP11-189E14.4;KNCN
RP3-333B15.4;KNCN
BPESC1;KNCN
MTND2P22;KNCN
TCP10;KNCN
RP4-760C5.5;KNCN
LINC00343;KNCN
RP11-334E15.1;KNCN
AC009234.1;KNCN
TMCC1P1;KNCN
RP11-67H2.1;KNCN
TNP2;KNCN
CACNG3;KNCN
GFY;KNCN
MTND5P9;KNCN
RP11-144L1.4;KNCN
SLC22A8;KNCN
RP11-707A18.1;KNCN
SLC10A2;KNCN
DNAJB8;KNCN
CTD-2516K3.3;KNCN
SMIM21;KNCN
LINC00703;KNCN
RP5-963E22.5;KNCN
CTD-3145H4.1;KNCN
CTA-992D9.11;KNCN
LINC00836;KNCN
RPH3A;KNCN
PABPC1P13;KNCN
AC079248.1;KNCN
FOXR2;KNCN
OR10R3P;KNCN
CTAGE14P;KNCN
RP11-538C21.2;KNCN
RP11-113E21.2;KNCN
