"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"SATB2-AS1","0.7235963","SPATA31C1","0.6418133","false","SATB2-AS1","SPATA31C1","0.8719156","0.745775043964386"
"ZIM3","0.74676496","GLUD1P9","0.63247865","false","ZIM3","GLUD1P9","0.8575948","0.7456128001213074"
"RP11-19E11.1","0.7164653","EN1","0.6328473","false","RP11-19E11.1","EN1","0.8873869","0.7455665469169617"
"RP11-560L11.1","0.7523921","SALL1P1","0.6385537","false","RP11-560L11.1","SALL1P1","0.8449989","0.74531489610672"
"C10orf126","0.751558","RP1-172B20.6","0.6006676","false","C10orf126","RP1-172B20.6","0.88359743","0.7452743053436279"
"RP11-144L1.8","0.70743984","RP11-234O6.2","0.6634435","false","RP11-144L1.8","RP11-234O6.2","0.8645502","0.7451445460319519"
"CAPZA3","0.7470422","CDH10","0.5952353","false","CAPZA3","CDH10","0.89314544","0.7451410293579102"
"RP11-670N15.1","0.7459614","HAND1","0.6341046","false","RP11-670N15.1","HAND1","0.8550525","0.7450394630432129"
"OR14A2","0.75378144","OR3D1P","0.5675316","false","OR14A2","OR3D1P","0.91356534","0.7449594140052795"
"RP1-228P16.9","0.7603563","CTD-2561F5.1","0.6158769","false","RP1-228P16.9","CTD-2561F5.1","0.8584538","0.7448956966400146"
"C10orf53","0.760872","PABPC1P12","0.63501","false","C10orf53","PABPC1P12","0.83879405","0.7448920607566833"
"14-Sep","0.7487603","MTND4P1","0.6282977","false","14-Sep","MTND4P1","0.85740215","0.7448200583457947"
"IGHV4-59","0.7170643","IGHV2-5","0.6370796","false","IGHV4-59","IGHV2-5","0.88028246","0.7448087334632874"
"AC012456.3","0.7520136","ROPN1B","0.5766746","false","AC012456.3","ROPN1B","0.90501326","0.7445671558380127"
"RP6-60B16.1","0.7526103","SALL1P1","0.6255742","false","RP6-60B16.1","SALL1P1","0.85541075","0.7445318102836609"
"RP11-411B10.6","0.7526103","BPESC1","0.6171767","false","RP11-411B10.6","BPESC1","0.86374265","0.7445098757743835"
"ATP5BP1","0.7576183","LINC00558","0.6399104","false","ATP5BP1","LINC00558","0.83579415","0.7444409728050232"
"RP11-318G8.4","0.7349513","LINC01111","0.6586304","false","RP11-318G8.4","LINC01111","0.8390914","0.7442243695259094"
"RP11-519M16.1","0.75349134","MTND4P1","0.61600614","false","RP11-519M16.1","MTND4P1","0.86298","0.7441592216491699"
"RP4-815D20.1","0.738008","DDX50P2","0.6270292","false","RP4-815D20.1","DDX50P2","0.8674119","0.7441496849060059"
"TNFRSF13B","0.755128","BLK","0.57896435","false","TNFRSF13B","BLK","0.8983462","0.7441461682319641"
"CTD-2331D11.4","0.7258739","CTD-2331D11.3","0.6683738","false","CTD-2331D11.4","CTD-2331D11.3","0.8378974","0.7440484166145325"
"CTC-281M20.1","0.71351695","FGFR3P5","0.71590084","false","CTC-281M20.1","FGFR3P5","0.8022367","0.7438848614692688"
"CNR2","0.72043014","BLK","0.62130195","false","CNR2","BLK","0.88991934","0.7438837885856628"
