interaction;name
CT62;RP11-321G12.1
VDAC1P9;NCLP2
RP11-466J24.1;AC078942.1
SNORA24;SNORA8
LINC01247;OR4A19P
RP11-129M6.1;RP13-619I2.2
TNFRSF13B;KIAA0125
FRG2;XXyac-YR12DB5.1
RP11-405A12.1;AC018890.4
AC008069.2;UMOD
ERVV-2;ZNF705A
RP11-94H18.1;CTAGE13P
CFHR4;RP11-1217F2.9
RP11-96D1.9;RP11-158I13.2
SLC17A3;C17orf102
RSPO2;POTEA
HMSD;RP11-36D19.9
CASR;RP11-691G17.1
TTC24;PAX5
CTD-2516K3.3;LINC01192
AC005176.2;RP11-691G17.1
RP11-14P20.1;TUBBP6
RP11-989E6.8;AC006994.3
ART3;TLX1
RP11-814P5.1;STMN4
RP11-459E5.1;RP11-433A19.2
OR10J1;KB-288A10.17
BLACAT1;ANAPC1P1
RP11-575I8.1;RP11-165H23.1
OR13K1P;RP11-574O16.1
MAGEB6;RP11-314N14.1
RP11-10O22.1;RP11-314N14.1
GAPDHP36;RP11-387H17.4
REG1P;HSP90AB6P
FLJ45079;SPATA3-AS1
PPP1R14C;SOSTDC1
LINC01166;RP11-261N11.8
RP13-347D8.1;RP11-1217F2.9
SLC44A4;ANAPC1P1
RP11-809F4.3;HSP90AA4P
FAM74A4;RP11-56P9.10
ASS1P1;HCG4P11
CRABP1;CPA4
RP11-748H22.2;HSP90AB7P
CA5A;HSPD1P15
NPAP1P4;PAX5
NBPF22P;RP11-552O4.2
C7orf62;ZSWIM5P3
ZSWIM2;RABEPKP1
RP11-354P17.15;PAGE4
RAX;POTEA
CACNG3;RP11-989E6.8
LINC01109;PRKRIRP8
TFF3;RP11-5P18.5
RP4-673D20.3;CTD-2015G9.1
LINC00298;SPATA3-AS1
IGLV1-40;IGHV3-72
RP1-28C20.1;HSP90AB6P
HHLA1;OR4A19P
ZFP42;RP11-42L13.3
VGLL1;SCEL
TMEM161BP1;AC008268.1
EHHADH-AS1;HSP90AB7P
UBTFL11;AC006994.3
ACTR3BP3;XXyac-YX155B6.5
TH;OPCML-IT1
GJA3;CACNG6
CTD-2571E19.3;HSP90AB7P
RP3-449H6.2;UGT1A4
LL22NC03-63E9.3;HSP90AB7P
RP4-547N15.3;RP11-45K10.2
AC008079.9;RP11-288C17.1
AC105921.5;SYTL5
OR56A3;CH17-38B12.4
SOX21-AS1;ANKRD18B
CCT6P4;HSPD1P15
GBP6;ACE2
SDHCP4;MAST4-IT1
PGA3;GPR1-AS
NKAIN3;HNRNPA1P53
GK2;ZPBP2
HS3ST4;AP004782.1
EPHA5;LINC00890
CNTN6;CTC-471C19.1
OLIG3;UBQLN1P1
IGHV2-5;IGLV3-16
RP11-572C21.1;UBQLN1P1
RP11-166J5.1;PRKRIRP8
RP11-195B21.3;SPATA31A3
SLC2A12;NKX1-2
XKR3;HSP90AB7P
AC007126.1;SLC36A2
FABP5P7;SNX18P4
RHCG;CPA4
CTC-471C19.1;AP000641.1
ZDHHC22;AP000641.1
REG4;DYDC2
RP11-856M7.1;ZNF705A
CR2;IGHM
IVL;PGLYRP4
RP11-94M14.2;RP11-45K10.2
OTX2-AS1;RP3-449H6.2
RP11-475A13.2;XXyac-YX155B6.5
CLEC2A;RP11-707M1.1
MTND2P23;RP11-279F6.2
AL672296.1;XXyac-YX155B6.5
RP11-363G10.2;HSP90AB7P
RP11-114H20.1;HSP90AB7P
BEND2;HSP90AB7P
RP11-1124B17.1;AC018890.4
OR9Q1;RP11-691G17.1
AC011518.1;XIRP2
AP001626.1;ANAPC1P1
SLC15A1;KLK5
AC133785.1;LINC01234
OR5H2;RP11-66A2.2
SLCO1B7;KB-288A10.17
RP11-478P10.1;AC144835.1
OSBPL9P2;LINC00971
CTD-2509G16.5;IGHM
IL36RN;RP11-707M1.1
CTC-242N15.1;HSP90AA4P
AL050303.10;AC008268.1
LINC01111;OR4A19P
S100A7;S100A7A
PTCHD3;RP11-707M1.1
RP11-93I21.2;AP004782.1
TBX4;ERVMER61-1
RP11-87M18.2;RP11-36D19.9
ORM1;RP11-472K17.3
GALNTL5;HSP90AB7P
XKR3;OR4A19P
OPRM1;RP11-1217F2.9
GS1-594A7.3;RP11-20F18.1
HNRNPKP3;HSPD1P15
RP5-1136A10.1;AP004782.1
VWC2;LINC01192
RAC1P7;TMEM61
LINC00898;RFX6
RP11-744N12.3;HSP90AB7P
NPY5R;RP4-673D20.6
RP11-595O22.1;RP11-36D19.9
SPRR4;HSPD1P15
SMPD4P1;RP11-517M22.1
RP11-193H5.1;RP11-691G17.1
CLGN;FSIP1
IL36G;SPATA3-AS1
RP11-318G8.4;RP11-314N14.1
RP4-764D2.1;POTEA
AC007131.2;RP3-497J21.1
RP11-618I10.4;KRT223P
AMER3;SLC17A4
GAD2;SERPINB4
RP11-528A10.2;PCDH11X
RP11-87G24.2;SPATA3-AS1
MAGEB1;RP13-786C16.1
AC079248.1;RP11-691G17.1
ACTR3BP2;OR4A21P
KB-1183D5.13;RP11-42L13.3
AC096559.1;XXyac-YX155B6.5
RP11-861E23.2;RP11-36D19.9
UNC13C;RP11-546O6.4
ELF5;SOSTDC1
AC011343.1;PAGE4
RP11-109D24.1;CH17-38B12.4
NXF2B;HSP90AB7P
LEMD1;MSLN
PGBD4P1;EEF1A1P42
RP11-8P13.5;ZNF720P1
AP003900.6;RP11-513O17.2
RP11-489P6.1;TERF1P2
RP11-177F15.1;XXyac-YX155B6.5
RP11-1O2.1;ZNF705A
RP1-172B20.6;HSP90AB7P
RP11-560O20.1;CH17-38B12.4
KLK9;RP11-20F18.1
LA16c-381G6.1;OR4A19P
CKAP2P1;AP004782.1
KCNV1;HSP90AB7P
RP11-302F12.10;PAX5
LINC00706;RP4-555D20.1
LINC00518;OLIG2
RP11-748L13.6;RP11-66A2.2
RP11-300M24.1;HSP90AB7P
SNTN;CTC-471C19.1
MTND2P31;SYTL5
DLX6;AC021876.4
KLK6;SOSTDC1
OR7E101P;ROPN1
SLC22A9;RP11-930P14.1
CTD-3006G17.2;SNX18P23
AP000479.1;ATP5F1P2
RP11-15E1.5;XXyac-YX155B6.5
PHF2P2;DRD5P2
PRSS41;NUTM2F
FLJ43681;STMN4
C5orf60;AC139099.7
PABPC1P11;PRAMEF26
GABRP;SOSTDC1
SPATA31E2P;RP11-466J24.1
RP11-670N15.1;RP11-466J24.1
OR4K7P;NXPH1
RP11-310H4.6;UBQLN1P1
RP11-33A14.1;POTEA
GGT2;NCLP2
RP11-66N24.6;ARHGAP42P1
DSCR4;DCAF12L1
FAM47B;POTEA
RP11-546B8.6;AP004782.1
BAGE2;AC018890.4
RP1-127B20.4;POTED
SNX19P1;LINC01109
SOST;RP11-66A2.2
CTC-546K23.2;STMN4
RP6-22P16.1;RP11-36D19.9
SALL1P1;XXyac-YX155B6.5
RP11-70F11.8;OSTM1-AS1
GPRC6A;AC006994.3
RP4-809F18.1;RP11-36D19.9
SRRM4;HSP90AA4P
UNC93A;RP11-20F18.1
DAOA-AS1;HSP90AB7P
CDH9;RABEPKP1
CLRN1-AS1;MPPED1
HNF4GP1;HSP90AB7P
RP11-215A19.2;RP11-19D2.2
RP1-287H17.1;RP11-1070N10.5
RP11-815N9.2;GGT2
GPR144;RP11-1112C15.1
SETP9;RP3-497J21.1
RP11-639F1.3;AC018890.4
DPPA3P2;ANKRD26P1
SPRR1B;RP11-20F18.1
UGT1A8;OR4A21P
LINC00487;OR2I1P
CTD-2647E9.1;RP11-466G12.3
DRD5P2;CES1P1
KRT17P4;HSP90AB7P
LINC01297;POTEM
RP11-265P11.1;OR4A21P
RP11-18H21.1;PAX5
TRPV6;KLK5
RP11-1217F2.3;RP11-314N14.1
MC2R;XXyac-YX155B6.5
RP11-292D4.3;POTEA
TRIM29;SOSTDC1
FER1L6-AS1;KB-288A10.17
RP11-478K15.6;TMPRSS15
RP11-14K3.1;XXyac-YX155B6.5
SLC17A1;HSD3B2
RP11-203I2.2;XXyac-YX155B6.5
KRT18P43;HSP90AB7P
RP5-828K20.1;HSPD1P15
HTN1;HSP90AB7P
HRG;RP11-36D19.9
RBP3;SPATA3-AS1
AC006004.1;RP11-36D19.9
NF1P2;LINC01193
FNDC7;POTEA
RP11-341D18.2;RP11-691G17.1
CADM2-AS1;AL121578.5
DMRTA2;SELV
SIRPG;PAX5
LINC01442;RP11-56P9.10
KCNQ2;HSP90AA4P
CTD-2015G9.2;RP11-115J16.1
TUFMP1;RP11-267D19.2
SATL1;POTEA
RP11-233E12.2;HSP90AB7P
DLX6;TMEM61
ELK2AP;RP11-673E11.2
RP11-813N20.1;NRBF2P1
RP11-1084I9.1;RP11-42L13.3
MYT1L;PRKRIRP8
TEX15;POTEA
XXyac-YR12DB5.1;HSPD1P15
TDGF1P3;XXyac-YR12DB5.1
C9;CTC-471C19.1
ACE2;RP11-20F18.1
ZNF488;KRT77
CTD-2266L18.1;GPR98
UBQLN1P1;POTEA
RP11-136K7.3;AL121578.5
IGHV1-58;IGHV5-51
RP11-526D8.7;XKR3
RP11-49I11.2;IGHV1-46
RP11-781E19.1;RP3-497J21.1
ACTR6P1;STMN4
NMNAT1P3;RP11-36D19.9
DYDC2;ZNF705D
RP11-144L1.4;XXyac-YX155B6.5
UGT2B4;RP11-36D19.9
CTD-2194D22.4;RP11-45K10.2
RP11-48O20.5;LINC01133
RP11-159H10.3;KRT77
OLIG1;LINC00945
GZMK;PAX5
BSND;RP11-36D19.9
WNT6;IGF2BP3
SLC6A2;FGFBP1
SLCO1A2;CAGE1
OR6C74;HSP90AB7P
NPAP1;RP11-1112C15.1
RP11-362F19.3;OR11K1P
LINC00561;RP11-1112C15.1
RP11-46E17.8;NCLP2
KIAA0125;IGHM
CHODL;KRT77
AQP12B;ATXN3L
OR2A5;RP11-167B3.2
RP11-523J2.1;CAPN13
SDR16C5;LRRC31
PGPEP1L;C2orf71
BARX1;RP11-1112C15.1
RP11-27G22.1;RP11-20F18.1
RP11-538P18.2;UBQLN1P1
RP11-438O11.1;PRKRIRP8
TAC1;RP11-798L4.1
AC140725.8;XXyac-YX155B6.5
USH1G;LRIT2
RP11-143A12.3;HSP90AB7P
SETP9;HTR3A
KCNMB3P1;HSP90AB7P
ALDH1L1-AS2;UBQLN1P1
WBP1LP1;RP3-497J21.1
RP11-184J23.2;IGHM
IL20;GRAMD4P8
RP11-108B14.5;XXyac-YX155B6.5
FOXA2;HSP90AB7P
NOL8P1;OR2L8
FDPSP1;RP11-314N14.1
RP11-379P15.1;WNT7A
RP11-460B17.1;RP11-707M1.1
DLGAP1-AS5;DLGAP1-AS3
ANKRD30BP2;RP11-45K10.2
IGHV4-61;IGHM
RP11-145E17.3;ZNF705A
ARL14;KRT77
DPPA3;INSL4
RP11-571O6.2;RP1-101G11.3
RP11-847H18.2;HNRNPA3P14
CTAGE12P;DRD5P2
AC005307.3;OR4A19P
RPS6P8;HSPD1P15
GXYLT1P6;LINC01234
RP11-157L3.11;POTEA
DAO;RP11-403B2.10
RP11-73M14.1;AC007381.3
RP11-79E3.3;RP11-45K10.2
STIP1P3;RP11-36D19.9
CTB-158E9.2;MYT1L-AS1
MTND4P10;SLC17A4
CHRNA4;RP11-764E7.1
RP11-544P1.3;XXyac-YX155B6.5
PAQR9;RP11-691G17.1
CICP17;LINC00442
RP5-971N18.3;RP5-1119A7.17
G6PC2;RP11-509E10.1
XKR7;04-mar
CPA6;RP11-396J6.1
MIR670HG;AC018890.4
OR5H1;LINC00383
RP11-496N12.6;AC009974.11
CNGA2;RP11-479O17.10
CTC-339O9.1;OR4A19P
SLC28A1;RP11-255M6.1
RP11-466G12.3;OR4K5
LINC00284;RP11-440L16.1
CTD-2034I21.2;CH17-38B12.4
RP11-483I13.2;NBPF4
RP11-698E18.1;HSP90AB7P
NR1H4;UBQLN1P1
CA10;CH17-38B12.4
ZNF192P2;ZNF705A
SLC6A15;HSP90AB7P
KLK9;CYP4F3
ZP2;RP11-618I10.4
RP11-25D10.2;XXyac-YX155B6.5
RP11-63B13.1;RP11-36D19.9
FLJ22763;HSP90AB7P
CTD-2015H3.2;MAGEA6
RP11-350A1.1;RP11-45K10.2
IGLV5-45;IGHV5-51
ANTXRL;AC093822.1
AC079612.1;ATP5F1P2
MRPL35P4;AC011718.4
IGLV10-54;IGLV3-16
TRIM42;POTEA
UGT2A3;KB-288A10.17
AC004870.4;NPBWR1
TNR;RP11-15E1.6
SERTM1;AP003900.6
AC018890.4;XXyac-YX155B6.5
TBPL2;OR52L1
CTD-2331D11.2;CTD-2331D11.3
DMBT1;LGSN
AQP12B;RP11-527H14.1
RP11-704C2.1;HSP90AB7P
RPL3P11;CH17-38B12.4
SOX1;HSP90AB7P
RPL5P32;CTD-2218G20.2
RP11-132N15.3;SLC25A5P8
RP11-19D2.2;HSP90AB7P
ATP12A;GLP2R
RP13-619I2.2;SLC5A12
OR4G4P;CTC-525D6.1
RP11-48F14.1;RP11-42L13.3
OR56A3;OR56A5
RP11-627H22.6;PSMC1P6
RP11-325E14.2;RP11-66A2.2
FCRL1;RP1-153P14.7
SERPINB11;LINC00442
RP11-14C10.4;RP11-466J24.1
TSSK1B;AP004782.1
LINC00269;HSP90AB7P
BCAR4;RP11-145G20.1
AC007326.10;HSP90AB7P
OR2L6P;RP11-614F17.2
IGHV1-46;IGHV3-43
ENPP7;HP09025
RP11-348M3.2;RP11-314N14.1
CICP11;XKR3
RP11-86H7.6;RP11-333A23.3
LINC00968;LINC01234
IGHV3-49;ANAPC1P1
CRISP2;LINC01568
SLC35F3;SYT8
IGKV2D-29;IGHV3-72
ABCC6P1;OR14K1
SYT10;RP11-36D19.9
RP11-380D15.2;HSP90AB7P
DNAJC5G;HSPD1P15
RP11-521H3.3;NHLH2
OR8B5P;HSPD1P15
PRMT8;RP11-288G3.4
PNPT1P2;XXyac-YX155B6.5
OR11H2;RP11-618I10.1
IFNW1;TERF1P2
AC010740.1;LRP1B
LINC01470;OR4M2
AC098973.1;ERVMER61-1
SLC10A2;HSP90AA4P
CYLC1;HSPD1P15
ZG16;LYARP1
FBXO47;EVX2
ZP4;MYT1L-AS1
AC226118.1;FAM47DP
GNL2P1;AP004782.1
RP11-554D14.1;PAGE4
FEZF1-AS1;RP1-101G11.3
TERT;LINC01254
TRIM49D1;RP11-691G17.1
MYT1L-AS1;RP11-36D19.9
LINC01194;RP11-314N14.1
SNX19P3;CCDC70
RP11-274B18.3;HSPD1P15
RP11-588G21.2;AC006994.3
SHH;ARPP21
CTAG2;PIWIL3
MARK2P12;RP11-115J16.1
IGHA2;IGHV3-72
NBPF5P;NBPF4
VGLL2;RP11-314N14.1
SLC35D3;AC005235.1
AC013437.2;MTND4P22
GPRIN2;RGR
TAAR2;AC006994.3
KIRREL3-AS1;RP11-576D8.4
SPATA16;POTEA
INSL4;OR4A21P
GNGT1;CH17-38B12.4
RP11-114G11.4;AC018890.4
OR6K1P;AC144835.1
RP11-107P7.6;OR4A21P
FADS6;SPATA3-AS1
IFNA5;IFNA2
LINC01478;KRT77
TOPAZ1;RP11-36D19.9
RP5-998H6.2;POTEA
IGKV3D-11;IGHM
RP11-536C10.26;PRKRIRP8
RP11-467L19.16;NXPH1
ZIC2;ZIC5
SLPI;KRT16
CTD-2014B16.1;AC002480.2
LINC00052;RP11-136K7.2
NRXN1;AC009234.1
OR52E4;HNRNPA1P53
LA16c-2F2.8;HSP90AB7P
SPATA31D2P;PRKRIRP8
DUSP13;MYPN
ZNF322P1;CKAP2P1
MAGEA5;LINC00976
RP11-291B21.2;PAX5
TRDN;RP11-707M1.1
GOLGA6L1;RP11-56P9.10
GZMB;RP11-12A2.1
CTC-471C19.1;RABEPKP1
LINC00838;HSP90AA4P
ZNF720P1;OR4A19P
TMEM225;KRT36
ASIC5;PAGE4
RP6-218J18.2;ZNF705A
RP11-70F11.11;XKR3
RP11-466L17.1;ECM1P1
CTD-2651B20.4;ZNF705A
KIR2DL4;SMPX
PSMC1P9;HNRNPA1P53
OR8X1P;AC018890.4
LINC00442;NHLH2
RP11-63E9.1;CH17-38B12.4
OR5BE1P;AC006994.3
LINC01566;HSP90AB7P
MTND4P8;OR4A21P
SPAG6;MUC13
SDCBPP3;RP11-48F14.1
GYG1P2;RP11-466J24.1
CT62;RP11-279F6.2
GOT2P1;RP11-1217F2.9
RP11-874J12.3;RP11-874J12.4
RP11-669E14.4;STH
SPATA31A3;OR4A19P
KLK6;CTB-147C22.8
MTND1P14;MEPE
ACTR3P2;OR4K2
OR10J1;OR4A19P
RP11-307A17.2;HSP90AB7P
UGT1A1;UGT1A4
SUCLG2P4;HSP90AB7P
NUPL1P1;HSP90AB7P
FAM138D;OR4A21P
RP11-299H22.3;AF064858.7
RPS3AP41;CNPY1
RP11-184J23.2;CYP4X1
RP11-102K13.5;LINC00442
RP11-261N11.8;LGALS9C
TEX36;OR4A19P
RP11-527H14.4;AC008268.1
GPR139;RP11-267D19.2
RP11-65F13.3;DACH2
KC6;MCHR2
TGM5;ANAPC1P1
RP5-898J17.1;HSPD1P15
ATRNL1;KRT16
ARHGAP42P4;RP11-36D19.9
RP11-359G22.2;GCSAML-AS1
REXO1L1P;OR4A19P
OR8G5;OR8B6P
SPATA31C1;HSP90AB7P
GRM7-AS3;ZSCAN4
RP11-60L3.3;IGF2-AS
CLEC4M;RP11-691G17.1
RP11-638L3.1;RP4-781K5.4
LL22NC03-27C5.1;PRKRIRP8
RP11-19C24.1;RP11-408B11.2
RP11-305P22.9;WI2-8325B5.1
LINC00355;ZNF556
RP11-448K10.1;RP11-36D19.9
KIR2DL4;CDX2
RP11-152L7.2;HSPD1P15
RP11-11H9.2;RP3-449H6.2
RP11-275A14.1;XXyac-YR12DB5.1
RP11-258B16.1;RP11-36D19.9
ARL9;RP11-311D14.1
ZNF355P;PRKRIRP8
FOXB1;CTAGE13P
RP3-492J12.2;PAX5
NPSR1;RP11-56P9.10
RP11-84A19.2;RP11-185N2.1
RP11-373I8.1;RP11-68L1.2
RP11-744D14.2;POTEA
RP11-1360M22.2;SSX2B
PNPLA1;LINC01234
NLRP9;GCSAML-AS1
DRD1;RP11-165H23.1
MAGEA6;LINC00648
AC005235.1;AC012361.1
BDP1P;DMRTC2
GGT3P;GGT2
AC106870.1;HSPD1P15
AC006026.9;PRKRIRP8
AC010492.2;PAGE4
RP11-66A2.2;XXyac-YX155B6.5
FAM47DP;HSP90AB7P
RGPD4;ARPP21
AVPR1B;HSP90AB7P
OR2M2;UBQLN1P1
RP11-373E16.3;ZSCAN4
CROCCP1;RP11-466J24.1
LINC01320;XXyac-YX155B6.5
ARL5C;RP11-42L13.3
IRF5P1;PAGE4
MUC19;TMEM161BP1
SLC39A12-AS1;ZNF705A
KRTAP24-1;RP11-989E6.8
RP11-616L12.4;UBQLN1P1
CTC-327F10.4;HYAL4
RP11-374A4.1;RP11-136K7.3
AC009264.1;LL22NC03-27C5.1
NR2E1;POTEA
ANKRD26P1;OR4G1P
AC011518.1;PHOX2B
ELL2P3;RP11-45K10.2
KCNA4;RP11-704C2.1
IGKV6D-21;SDHDP6
RP11-81M19.1;OR4A21P
ZNF729;OR8A1
HMP19;TET1P1
RP11-586D19.1;CTC-493L21.1
LINC01249;HSP90AB7P
CSN1S1;AC078842.4
SAMD7;RP11-691G17.1
RP11-168K9.2;BOD1L2
AGR2;MSLN
FSCB;ZNF705A
RP11-408B11.2;CH17-38B12.4
RP4-610C12.4;ZNF705A
FCAMR;RP11-517M22.1
RP5-991O23.1;AC018890.4
LINC01229;FLJ45079
MTND4P1;HSP90AB7P
FGFBP1;MAPK4
SBSN;SCEL
PLA2G2D;PAX5
RP11-244H18.1;POTEA
MIA2;PGLYRP2
OSBPL9P1;RP11-4L24.1
RANBP20P;ANAPC1P1
MRPL35P1;EDDM3B
RP11-201A3.1;RP6-24A23.7
GPR123-AS1;RP11-1217F2.9
CYP4Z1;MLPH
RP1-272E8.1;FLJ42102
LCE1B;HSP90AB7P
IGKV1-33;SOSTDC1
LINC01015;RP11-36D19.9
LINC00968;CNTNAP4
CTD-2008L17.2;CTD-2218G20.2
CTD-2542C24.2;LL22NC03-27C5.1
ONECUT3;HSP90AB7P
PRR27;CTAGE13P
CTC-278L1.1;AMY1B
GSTA1;GDF5
RP1-269M15.3;RP4-753D4.2
DDX50P2;RP11-56P9.10
SLC34A1;HSP90AB7P
S100A2;KRT17
OR4K8P;MS4A8
SLC9A3P2;CTAGE13P
ATP5BP1;HSP90AB7P
KPRP;LINC01205
RP11-454P7.1;LINC00971
CTNNA2;PRKRIRP8
KLK14;KRT83
TET1P1;BEST3
DNAJA1P5;LINC00442
NPM2;FZD9
MTND5P30;XXyac-YX155B6.5
RP11-1102P16.1;SYT10
RP11-118H4.1;HSP90AB7P
TRGV4;SIRPG
RP11-461F11.2;XXyac-YX155B6.5
RP11-680E19.2;KRT223P
RP11-500M8.7;RP11-688G15.3
IGKV2-30;VN1R96P
AGGF1P3;LINC00964
KRT8P2;BEST3
LINC00165;POTEA
TMEM171;SNX18P4
HSFY1P1;XXyac-YX155B6.5
CCT5P2;RP11-691G17.1
LINC01180;HSPD1P15
OR52A4;RP11-165H23.1
ASNSP1;RP11-110H1.8
GAPDHP32;HNRNPA1P53
NOS2P3;RP11-744K17.2
RP11-447M12.3;RP5-1186N24.3
RP11-407P18.1;OR4A21P
RP11-471M2.3;HSP90AB7P
OR7E105P;OR5BE1P
RP11-349F21.3;RP11-349F21.5
RP11-600K15.1;RP11-707M1.1
RP13-977E11.1;HSPD1P15
RP11-866E20.3;CTAGE13P
LINC00460;LINC01234
OR8A2P;OR8G7P
RP11-497J7.4;XXyac-YX155B6.5
HSPD1P15;RP11-36D19.9
HCRTR2;HSP90AB7P
AP000432.3;RP11-115J16.1
MAS1;HSP90AB7P
RP11-794P6.1;DOCK11P1
RP11-507B12.2;GABRG2
PCDH10;RP11-678G14.4
C7orf65;HSPD1P15
FGL1;HSP90AB7P
SPATA31A6;RP11-643G5.7
RP11-707A18.1;HSP90AB7P
ANKRD26P2;HSP90AB7P
ULBP3;HIST2H4A
MT3;ETNPPL
FGF7P1;RP11-1157N2__B.2
C11orf86;OLIG2
LINC00703;HSP90AB7P
AP005901.1;CTAGE13P
POM121L1P;RP11-428G5.5
IGHV3-13;IGHV1-18
FCRL3;IGHM
VN1R96P;RP11-158I13.2
OR52A1;HSP90AB7P
AMER3;RP11-771F20.1
CRX;HSPD1P15
SSTR3;IGHM
RP11-20F18.1;HSP90AB7P
LINC01257;ZNF705A
FAM163A;RP3-497J21.1
GDF5;FOXCUT
REG1P;HSPD1P15
RPTN;XXyac-YX155B6.5
RP11-714M23.2;NHLH2
RP11-401I19.2;RP11-36D19.9
XAGE2B;NXF2
RP11-362I1.2;HSP90AB7P
RP11-491F9.2;OR4K2
FAM149B1P1;PGK2
OR2C3;RP11-36D19.9
SCN1A;SLC36A2
RP11-169F17.1;CTD-3229J4.1
CTD-2123J17.2;RP11-314N14.1
RP11-348A7.1;ATP5A1P10
KRT42P;CHRNB4
SLC22A10;EVX2
PPBPP2;HNRNPA3P14
RP11-329B9.1;HSPD1P15
SPATA31B1P;RABEPKP1
OTOP3;HNF1B
GLYCAM1;OSTM1-AS1
CTA-280A3.1;RP11-191L9.5
RTBDN;RP11-156L14.1
LOR;KRT77
RP4-800O15.2;HSP90AB7P
CTC-546K23.1;OR4A19P
AC009313.2;RP11-36D19.9
CNPY1;POTEA
RP11-120E13.1;CTC-281M20.1
LINC00706;HSP90AA4P
IGHV1-46;PPIAL4E
RP11-832A4.7;RP11-517M22.1
UGT1A7;RP11-707M1.1
SERPINB12;CYP4F3
LIN28B;ZCCHC16
MYO5BP3;PPIAL4D
GPR128;POTEA
TMPRSS15;CALCB
RP11-638F5.2;AP000641.1
RP11-344L13.1;RP11-466J24.1
CTAGE16P;POTEA
PABPC1P6;UBQLN1P1
RP11-490G2.2;UBQLN1P1
FAM71B;UBQLN1P1
RP5-912I13.1;HSPD1P15
CTD-3046C4.1;CTB-186H2.3
TCF21;HHLA1
CTD-2123J17.2;SH3GL2
FSHR;RP11-114G22.1
TPTE;UBQLN1P1
C1QL2;KRT79
RP11-15H7.2;RP11-244H18.1
RP11-510C10.4;RP11-466J24.1
RP11-489M13.1;AC005307.3
RP11-3P17.4;RP11-314N14.1
PTCHD1;LINC00964
RP1-154J13.2;OR8G7P
CPHL1P;SYTL5
RP11-349F21.5;SYTL5
EN2;RP11-1070N10.7
TSPAN19;PRKRIRP8
LINC01153;RP11-20F18.1
RP11-313I2.5;XXyac-YX155B6.5
AC069277.2;TP53TG3D
HORMAD1;MSLN
SLC7A13;RP11-88E18.1
RP11-481F24.3;AC005614.3
RP11-114H23.1;RP11-748H22.2
RP11-350D17.2;RBP3
CXorf49B;EXD1
CXorf49;EXD1
KCNH5;CH17-38B12.4
USP32P1;RP11-219A15.1
FSTL5;HSP90AB7P
ZNF519P3;GAD2
RP11-360K13.1;RP11-691G17.1
LDHAL6CP;RP11-1167A19.2
PP2672;FLJ42102
LINC01490;UBQLN1P1
RP11-403N16.4;RP11-989E6.8
RP11-81H3.2;SNX18P23
BZW1P1;MOBP
GDA;HSP90AB7P
SLC22A9;R3HDM2P2
DNAJB8;LL22NC03-27C5.1
ADH7;SPATA31A1
MIR4500HG;NAT16
RP6-22P16.1;GAPDHP66
RP11-20J15.5;SLC17A3
AFP;LINC00890
ZSCAN5B;GSG1L
ZNF280A;RP11-66A2.2
KCNK9;HSP90AB7P
RP11-59E19.3;UBQLN1P1
RP11-31K23.2;CTAGE13P
BNIP3P41;SOX1
CNGB1;KRT77
RP11-108M9.3;CTC-546K23.2
RP11-414H23.3;RP11-314N14.1
HSPD1P8;HSP90AB7P
DDX10P2;CTD-3149D2.2
RP11-677O4.2;HSPD1P15
ACTC1;IL19
RP11-15J10.8;GOLGA2P11
TAAR3;ZNF479
RPS3AP41;FAM231D
RP11-521O16.2;PRKRIRP8
RP11-674E16.4;TLX1
ENPP7;RGR
MAPK6PS4;HSP90AB7P
RP11-1109M24.5;RP11-1217F2.9
SNORA27;SNORA71C
AP000997.2;ZNF705A
RP11-535I24.2;LINC00656
FAM92A1P2;NUPL1P1
SSTR5-AS1;MUC13
OPCML-IT1;HSP90AB7P
RP11-66A2.2;RP11-691G17.1
HNRNPA1P42;PRKRIRP8
PRAMENP;RP3-497J21.1
RP11-734K21.5;STMN4
RP11-1042B17.3;SALL4P7
CT45A10;OR5H1
RP11-233E12.2;RP11-288C17.1
VSTM2A;VSTM2A-OT1
LINC00189;AC002480.2
RP11-73B8.2;HSP90AB7P
RP11-666G4.1;RP6-24A23.7
ZNF723P;ERVMER61-1
KRTAP4-1;XXyac-YR12DB5.1
SOX10;ANAPC1P1
OR9G1;HSP90AB7P
CAPN8;RP11-20F24.2
GABRG1;XXyac-YX155B6.5
CSAG1;RP11-707M1.1
RP11-104J23.1;ZNF705A
PSMC1P12;RP11-314N14.1
ME2P1;HSP90AB7P
RP11-846F4.6;POTEA
HSPA8P17;XKR3
GS1-590J6.2;HSP90AB7P
RP1-13D10.5;ZNF705A
HTR5A;POTEA
INSL3;RP3-497J21.1
RP11-368J22.2;TMEM61
APOBEC3B;KRT16
RP1-272E8.2;AL356585.2
GJD2;RP11-691G17.1
SMR3B;AC012512.1
AP001626.2;BRD7P6
ACSM2A;OR4A19P
PLCZ1;RP11-515O17.3
PRKRIRP2;LRIT2
SNX18P25;OR8G7P
ADAM20P2;RP11-36D19.9
FAM133A;RP11-445O3.3
RP11-263K4.3;RP4-640H8.2
AC024592.9;VDAC1P9
EIF4E1B;C7orf65
FLJ26245;RP11-403B2.10
RP11-151E14.1;XXyac-YX155B6.5
SP8;UBQLN1P1
RP11-669N7.2;LINC01322
RP4-725G10.4;11-mar
RP11-328J2.1;CTB-186H2.3
