"","logFC","AveExpr","t","P.Value","adj.P.Val"
"CTC-505O3.3",-2.95595560962512,4.25982194509306,-3.977721157199,6.30768258254503e-05,0.00374964304825421
"HNRNPA1P29",-3.53212349444552,4.86726861307646,-3.97484894096767,6.37440681112306e-05,0.00378416617096684
"RP11-575M22.1",-3.2353372817053,6.92567484773331,-3.97158105419134,6.45114300669546e-05,0.00382453128494498
"SYF2P2",-3.23367764500571,3.84131417963959,-3.96869202629224,6.51971723261486e-05,0.00385995491693323
"CTD-3105H18.8",-3.2650521927098,3.82022125849813,-3.96808222130483,6.53428036409242e-05,0.00386334911472664
"RP11-440L14.4",-2.9060933782259,6.14070333360353,-3.96760377197756,6.54572826163939e-05,0.00386489477602222
"PAPPA-AS1",-4.45234490877059,3.06562023696447,-3.96458357352892,6.61843625015445e-05,0.00390255825898595
"CTC-398G3.2",-2.89576225434612,4.42568172199354,-3.9625614825982,6.66754638926458e-05,0.00392622462480624
"RP11-723D22.2",-3.20072981461873,2.65336554555923,-3.96126967890016,6.69910219727875e-05,0.00393950429214166
"EIF1AX-AS1",-2.97165865504415,3.99467411695402,-3.96015866384948,6.72635581197948e-05,0.00395022173806344
"PAPPA-AS2",-3.39220095326343,3.98336360875839,-3.95424027890663,6.87332989143417e-05,0.00402572864002715
"RP11-144O23.22",-3.36849541307116,5.07718519158392,-3.95433767173712,6.87088665635232e-05,0.00402572864002715
"RP1-5O6.4",-3.21924731108158,4.60789416724169,-3.95086191354578,6.95859633742984e-05,0.00407022068121966
"OR1L6",-3.19465259393438,3.10813835435005,-3.9473073237808,7.04940064802234e-05,0.00411522290161453
"RP11-264L1.4",-3.07054671758701,4.8944381875766,-3.94711501807055,7.05434534698047e-05,0.00411522290161453
"TPT1P12",-3.37431600198005,3.62736418311388,-3.94331315771649,7.15278407853226e-05,0.00416155065164818
"C17orf78",-3.04789317063837,5.62496352259329,-3.94348496131906,7.14830754246538e-05,0.00416155065164818
"TSPYL6",-2.84702932807413,6.92785797209646,-3.94213138749704,7.18364903715273e-05,0.00417395767162691
"RP11-574F11.3",-3.12222052276013,4.39586689592123,-3.93979381773327,7.24507558925951e-05,0.00420406561248385
"RP11-540O11.8",-2.82393785980199,6.39717077280441,-3.93910619013843,7.2632402779336e-05,0.00420902369059802
"FCF1P7",-2.80506430466802,6.45709238746684,-3.93477613107751,7.37862793353973e-05,0.00427023451518823
"RP11-767L7.1",-2.64713868101789,6.88674994728985,-3.92893425824566,7.53707802560384e-05,0.0043446935148382
"RP11-585P4.5",-3.00636944176415,6.29017154338689,-3.92957043532922,7.51966658341777e-05,0.0043446935148382
"RP3-404F18.5",-2.92328903985538,4.40210111892659,-3.9291564625433,7.53099217884238e-05,0.0043446935148382
"IMMP1LP1",-2.99713740447818,5.5035581215639,-3.92798823478655,7.56304078042334e-05,0.00435392316085634
"RP11-727F15.13",-3.02291641799489,4.94948434178618,-3.92640848383205,7.60658598995577e-05,0.00437323719096642
"RP11-392A14.8",-3.27147906057766,5.2116490437838,-3.92580476826903,7.62329028060128e-05,0.004377089191035
"RP11-544A12.8",-2.93565887630055,7.56263059991748,-3.9252307282278,7.63920594084232e-05,0.00438047887711315
"CTB-131B5.5",-3.203478489523,7.43638785209825,-3.92452928871773,7.65869689116594e-05,0.00438590715160069
"RP11-748C4.1",-3.0802447941303,5.08429029072676,-3.92181465502755,7.7345767921399e-05,0.00442357129163013
"AMZ2P2",-3.10923062666576,4.88632309479473,-3.91578185473173,7.90578354209763e-05,0.0045155853986143
"AC073635.5",-3.0907498288888,3.4744422961099,-3.91463701232066,7.9386789962278e-05,0.00452846262637495
"H2AFZP1",-3.05865226959096,3.39715497467188,-3.91325903117203,7.97844657019764e-05,0.00454522128045947
"RP11-66B24.9",-3.52865129274053,4.85681298395701,-3.90978451947819,8.07956406675841e-05,0.00459684118398978
"STARD13-IT1",-3.04011225888299,3.34203047706189,-3.9042377475118,8.24352783058298e-05,0.00468403674861905
"RP11-1110J8.1",-3.13569373234735,3.08645576017931,-3.90150808171599,8.32537794175376e-05,0.00472440902344501
"RP11-611O2.6",-3.13921171125582,2.42718662910226,-3.89995373698123,8.37233133706613e-05,0.00474489949040566
"RN7SL2",2.87790989813076,21.9228248865265,3.89901532122954,8.40080100211085e-05,0.00475487510277301
"LINC01060",-3.71742665322435,4.52493651090941,-3.89011228491397,8.67553381160638e-05,0.00490110809904869
"RP11-209D14.4",-3.01705509710028,4.81847304896935,-3.88956278883461,8.69276806742957e-05,0.00490110809904869
"MTND1P32",-3.11207628999282,5.45459673691437,-3.88975398475887,8.68676774710361e-05,0.00490110809904869
"RP11-169K17.2",-2.88572762238867,3.5579895037295,-3.88731040066284,8.76375313933214e-05,0.00493074465575178
"RP11-403P17.6",-2.72356238146428,6.04335414044088,-3.88718024299873,8.76787196510989e-05,0.00493074465575178
"HSPA1A",3.11468925452645,14.0954880336644,3.88550118817637,8.82117122746586e-05,0.00495435023804989
"MTND4P23",-3.24720525702434,4.90895843728505,-3.88192899197776,8.93559511722918e-05,0.00501218150729501
"ATP5F1P7",-3.25347739684637,3.66244619452763,-3.88028556427344,8.98871100575153e-05,0.00503551964050756
"CTD-3247F14.2",-3.62991243961133,4.97977036287724,-3.87975074537288,9.00606126648965e-05,0.00503878762827948
"SLC9A9-AS1",-3.22748902353811,2.45530066441889,-3.87477549738009,9.16900221363246e-05,0.00512339955109639
"CTD-3138B18.6",-2.85487088982465,6.16217712045815,-3.87208822586997,9.25817600038519e-05,0.005166629035317
"MME-AS1",-3.44454613307432,2.55601072066432,-3.87058234499167,9.30850753505472e-05,0.00518149900348237
"RP11-848P1.4",-3.0091918086457,4.13840088048584,-3.87062933065875,9.30693318458658e-05,0.00518149900348237
"SIRPG-AS1",-3.76633393848599,3.71675010774282,-3.8682259323228,9.38779029335927e-05,0.0052146160467203
"IGBP1-AS1",-3.03351489117939,2.87197674322032,-3.86810610465774,9.39183910407661e-05,0.0052146160467203
"RP11-52J3.3",-3.00835061646621,5.82082886074944,-3.86675097784736,9.43774293008442e-05,0.0052334617069335
"RP4-620E11.8",-3.00410343390372,4.99595334382318,-3.86347032482255,9.54975934244037e-05,0.00528887431329685
"RP11-103B5.4",-2.80321506843176,5.90234429573497,-3.86281127673184,9.57241453013487e-05,0.00529471909636487
"HMGN1P3",3.53365529633186,2.7847306984844,3.86208021187521,9.59760524580212e-05,0.00530194980699917
"RP11-231L11.3",-3.06281314161237,3.38616909750864,-3.8614648162794,9.61885923066421e-05,0.00530699027818437
"RP11-139H15.7",-2.81552988460513,4.50224126521307,-3.86046402978765,9.65351929671244e-05,0.00531940524269222
"RP11-400N13.2",-3.47938058509051,2.3208238071943,-3.8587730422022,9.71235351751965e-05,0.00533819019826372
"SNRK-AS1",-3.25098410051829,4.13724177779765,-3.85888236393579,9.7085396007727e-05,0.00533819019826372
"RP11-177N22.3",-2.77115661717282,3.82167460914923,-3.85843336977323,9.72421280859432e-05,0.00533819019826372
"RPL36AP33",-3.02265483604808,4.48111538480466,-3.85785164658207,9.74455508869142e-05,0.00534265381253668
"MFSD1P1",-2.72751391478314,7.44147628293287,-3.85656125187937,9.78982370757711e-05,0.00536075553008653
"UQCRFS1P1",3.48105421654563,6.76080093697941,3.85274875557469,9.92474400523902e-05,0.00542784249646522
"RP11-396C23.4",-3.17158041890891,4.01627817481267,-3.84616916497568,0.00010161764662643,0.00555053093033654
"RP11-553L6.3",-3.31692160812886,2.61873120760941,-3.84580757058608,0.000101749456597899,0.00555080077939061
"BNIP3P11",-3.10627003585158,5.675606773245,-3.84303268091551,0.000102766404688978,0.00559480976829767
"AC005757.6",-3.05106903043882,3.95683164968729,-3.84290910245625,0.000102811918397132,0.00559480976829767
"CTD-3236F5.1",-2.80983266504797,4.83892004810474,-3.84184331134749,0.000103205244674578,0.00560923709938153
"RP11-75A9.3",-2.69069498864724,7.21319911211062,-3.8412764667476,0.000103415019887246,0.00561366495050467
"TCAF1P1",2.76077609618385,8.0917319334871,3.83851244218639,0.000104443747488084,0.00566248183407518
"CLYBL-AS1",-3.0090543796991,2.27925001488816,-3.83518520509429,0.000105695020533845,0.00572322838910493
"TAS2R18",-2.84107708533664,7.37694997096856,-3.83393128349593,0.000106170275143817,0.00574185646241319
"RP11-89H19.1",-3.04684679758995,4.70067594020237,-3.83345170441445,0.000106352579941349,0.00574461491060973
"RP11-843B15.4",-3.32802610091606,5.11395832545821,-3.82968569276003,0.000107794567732588,0.0058153242015243
"ERVFRD-3",-3.10442165045054,5.46421030247431,-3.82736556925852,0.00010869217679584,0.0058565272403591
"AC068491.3",-3.10990181284104,5.559398098924,-3.82389708422416,0.000110047343710613,0.00592137911928415
"RP11-1394O16.1",-2.94151929226768,3.7607326214453,-3.82359417903956,0.000110166451890138,0.00592137911928415
"RAD17P2",-2.95264836718045,6.5073258545639,-3.82259433937949,0.000110560479758996,0.00593526639314797
"RP11-231I16.1",-2.70795570054084,7.87539621044627,-3.81922897897116,0.000111896617157369,0.00599963332582013
"RP11-272L14.2",-3.07540954986492,5.06187942797194,-3.81233006563969,0.000114683864200152,0.00613646534479883
"TCEB2",2.6186834620113,11.1669087344509,3.81221936060129,0.000114729124429636,0.00613646534479883
"HTR5BP",-2.96146819632541,4.11928040940394,-3.81137663690495,0.000115074217954187,0.00613991119991659
"CTC-421K24.1",-2.91569702036072,4.58496457603798,-3.81156585849243,0.000114996646246422,0.00613991119991659
"RP11-524O24.2",-2.97655606060812,5.38795200699287,-3.80897678723293,0.00011606237040641,0.00618509236299788
"XIAP-AS1",-2.89371329957361,4.91148799793656,-3.80730796665511,0.000116754270537352,0.00621439518801731
"CTD-2623H2.7",-3.04815792117035,2.75114234942615,-3.79947412450134,0.000120054992663023,0.00638231596475402
"EGLN3P1",-2.88924521086919,5.33287975361468,-3.79777159173865,0.000120783988863217,0.00641327801061098
"FAM196B",-3.16291666273317,6.85234019753231,-3.79351753973233,0.000122623950842982,0.00650308254216018
"RP11-676J12.8",-3.0921227727944,2.97135772504849,-3.79287380964646,0.000122904688325111,0.00651007981065407
"PTPRJ-AS1",-2.8626391680328,4.63746925009396,-3.79200374342843,0.000123285104896096,0.00652233362686094
"AC006449.2",-4.36590159049037,5.31289027398143,-3.79058137378338,0.000123909416140212,0.0065474453803944
"CTD-2015A6.1",-3.23543059686542,2.09575443711901,-3.78794251884602,0.000125075642303014,0.00660109710740828
"AC007099.1",-3.5128073215849,4.30305923544333,-3.78608576966985,0.000125902469019209,0.00663672870425112
"RP11-298C2.1",-2.94679332107042,5.00805130854191,-3.78204238004207,0.00012772104350735,0.00672448988632201
"RNVU1-17",-3.09752176180535,1.728626615968,-3.7803225737317,0.000128502098109473,0.00675556138110495
"RPL9P30",-3.04325968274206,5.04902195537345,-3.78006380934952,0.000128620008924402,0.00675556138110495
"AC092652.1",-3.18186094816285,3.44212718282817,-3.77617280112049,0.000130405468028059,0.00684112714288206
"RP11-214K3.23",-2.80781976962773,6.06361243228802,-3.77003606336992,0.000133269382390945,0.00698299642918397
"RP11-514P8.6",4.49422104869953,5.45615154760166,3.7668936593789,0.000134758934208593,0.00705259915011289
"VDAC2P1",-3.64971427729945,2.86448415372374,-3.7660217318736,0.000135175038195974,0.00706592386039455
"RP1-134E15.3",-3.39876788527001,2.82272356690776,-3.76419414949151,0.000136051167852224,0.00710323472060919
"RP4-717I23.2",-2.92352147616922,1.51172695116405,-3.76127419258499,0.000137462181125058,0.00716551756317128
"MYH1",-3.88439208331781,3.69624971587317,-3.76104885288023,0.000137571648223255,0.00716551756317128
"RP4-665N4.8",-2.82491385762628,3.52649807182318,-3.75922587348037,0.000138460278396209,0.00718969276781851
"LINC00710",-3.65350842195784,4.52515756915105,-3.75934956149653,0.000138399813339384,0.00718969276781851
"RP11-374F3.5",-3.49798926003465,5.04829418205206,-3.7590858161774,0.000138528775902153,0.00718969276781851
"RP4-800G7.3",-2.77368313378554,5.84221124865205,-3.75421590330544,0.000140930614711326,0.00730568276640987
"RP11-416N2.4",-2.88279069960119,6.96347274144202,-3.75148191455813,0.000142296301802492,0.00736774887155343
"CH17-80A12.1",-3.326344470188,5.27309909309118,-3.75074938993986,0.000142664343686861,0.00737807371747938
"RP11-797A18.5",-2.88787123542128,7.35969053484604,-3.74749500183425,0.000144310403529955,0.00745439052567014
"AC018890.6",-3.36628283632658,6.09515368662101,-3.74585911550063,0.000145144627282035,0.00748864119439104
"RP11-181K3.4",-2.95019440189221,2.80513784327186,-3.74539762105914,0.000145380794403536,0.00749199118579917
"RP11-220C2.1",-2.99965124524077,2.22793107922855,-3.74136307424886,0.000147461049469283,0.00759025392515304
"RP11-2J18.1",-2.72637516476485,5.51660233773193,-3.73953382537632,0.000148413514894142,0.00762134753949356
"AC003986.6",-3.56124575858642,4.55394470223037,-3.7398026451851,0.00014827317876561,0.00762134753949356
"RP5-956O18.2",-2.9514810933248,5.28785191192136,-3.7391190615275,0.000148630287882903,0.00762353148353199
"CDC42P5",-2.93076999316924,4.67441942135806,-3.73842156046481,0.000148995509283939,0.00763331559975517
"AC006539.3",-3.01802178899116,4.73833005646445,-3.73804988467604,0.00014919047184239,0.00763436435561197
"RP11-9H20.2",-3.01362583569009,6.10582832581372,-3.73133778916268,0.000152753264377571,0.00780754769047605
"RP11-705C15.3",-2.75255186435304,10.0968956783858,-3.72914228125147,0.000153936071761982,0.00785882265079376
"RP11-271C24.3",-3.01763109692659,6.27799426330317,-3.72752254069058,0.000154814258106193,0.00789444454622631
"RP11-129K12.1",-3.15728857703996,3.2772847014606,-3.7239836885241,0.000156749517133595,0.00798382406708855
"RP11-34P13.14",3.72489628141655,3.42028155581282,3.72091363346454,0.000158446989139164,0.00806089845211242
"RP11-62I21.1",-3.38329156173412,4.90113653633968,-3.71944565605571,0.00015926480403482,0.0080930937353443
"CTD-2380F24.1",-2.92780596506626,4.51234399813254,-3.71771276202637,0.000160235360479417,0.00813296692772093
"CTD-2036P10.5",-3.43233130914755,4.3744429845207,-3.713871579616,0.000162406771244141,0.00823362810599496
"CDR1-AS",-3.9600292982807,11.6729160417055,-3.71342885666056,0.000162658828364035,0.00823686233632321
"ABCA9-AS1",-3.27711015888077,4.39947289108455,-3.71232160954572,0.000163290847578061,0.00825930770316223
"AC002984.2",-3.09909264742293,3.20225532845089,-3.71135106147276,0.000163846754356412,0.0082778558852214
"RP4-533D7.4",-3.02910463452982,5.39292863532512,-3.71028550925711,0.000164459144986852,0.00829921166258911
"AC093732.1",-3.08290508271898,4.20288957834968,-3.70755935173503,0.000166035813666437,0.00836912317918657
"VN1R80P",-2.92984737016903,3.54672108846147,-3.70346868607567,0.000168428571065477,0.00847996184264299
"RP11-357N13.6",-2.71429644603636,9.03715035798637,-3.70087818314286,0.000169960713637029,0.00854726568166354
"IQCJ-SCHIP1-AS1",-3.24971727907425,4.05235899232765,-3.70045903105725,0.000170209858643296,0.00854996754920951
"RP11-423E7.1",-3.15094999693435,5.86178173861924,-3.69879876590936,0.000171200131972468,0.00858984882346262
"RP11-29H23.7",-2.94857591250004,3.78605892020098,-3.69799127274721,0.000171683738062453,0.00859440149623391
"FNTAP2",-2.732846056212,5.14632371670839,-3.698074146996,0.00017163404523561,0.00859440149623391
"MGC15885",-3.1095192612829,4.77595498806428,-3.69203131212754,0.00017529342818873,0.00876507208012951
"RP5-1054A22.4",-3.45802133064266,4.71098910288653,-3.68947653629716,0.000176862680658852,0.00883344292715307
"RP13-635I23.3",-2.95377953593777,2.34000572271364,-3.68419701732386,0.000180147892567451,0.00898726407709362
"AC006014.7",3.1654584529384,4.17828149011376,3.68219810342173,0.000181406761441658,0.00903975925580342
"BNIP3P24",-3.03619259352184,4.52616997483753,-3.68136776533543,0.000181932136528627,0.00904533504250058
"AP001172.2",-3.41053857010108,3.7337343839066,-3.68147040618806,0.000181867115125006,0.00904533504250058
"RN7SKP78",-3.10561119836812,4.54534349122844,-3.68062445902596,0.000182403667726644,0.00905848498340085
"MTND5P2",-3.34147326866128,5.43600285652095,-3.67927376927122,0.000183263471441883,0.00909086553574293
"FCRL2",-3.91516697838663,4.82446732374398,-3.67795111395288,0.000184109151341554,0.00912247292128616
"SOS1-IT1",-2.82591082516719,7.59921384993156,-3.67374558430585,0.000186822730853583,0.00924645714966737
"RP11-762I7.4",-2.78509267844251,5.81753465207511,-3.66782724044109,0.000190705758679306,0.00942797554094575
"RPS15AP6",-2.74706103978921,5.62918114402628,-3.65911229809051,0.000196563107059109,0.00970657907454868
"RP11-801F7.1",-3.79118477841985,2.04591027832565,-3.65856258979103,0.000196938225352343,0.00971413893530518
"KB-1205A7.1",-2.86305102670805,5.26501576821794,-3.65781072562786,0.000197452392050473,0.00972853272183817
"CTD-2528A14.5",-3.07112098610709,3.81768344130454,-3.65461944600761,0.000199648954151464,0.00982569296066913
"DUXAP7",-3.10538768285197,3.38887521785439,-3.65089977252935,0.000202238420414172,0.00994194985388861
"RP11-400L8.2",-2.94959328378504,4.49984242195753,-3.64486822672234,0.000206505027778724,0.0101403007579963
"FGF14",-3.16101463717796,8.61215693054438,-3.64234255734706,0.00020831684052449,0.0102178009042909
"FTH1P24",-2.65825565342059,5.71275805041251,-3.63704617292199,0.000212165243326529,0.0103885895047849
"RP11-138A9.2",-2.83175583577673,10.3400337690318,-3.63689822744888,0.000212273702168534,0.0103885895047849
"HNRNPA3P15",-3.33495619110638,3.96799767585002,-3.63411098089461,0.000214326868432878,0.0104656575308876
"ALKBH7",2.59152804732542,9.24734394436651,3.63418826776664,0.000214269684159464,0.0104656575308876
"AC007790.4",-2.8068551598764,6.42299851441145,-3.63205196021403,0.000215855660141268,0.0105166143829087
"RP11-585P4.6",-2.96796501586092,4.66378686579544,-3.63173552260128,0.000216091523364302,0.0105166143829087
"BNIP3P27",-3.12593841394798,4.5237027836651,-3.63197155898371,0.000215915565734112,0.0105166143829087
"RP11-504P24.9",-2.76333372509023,7.26141933330744,-3.62961099874855,0.00021768140877748,0.0105822188853692
"RP11-354E23.3",-2.84589310430519,5.06438223464557,-3.624025223896,0.000221914504543994,0.0107760304137723
"UBE2V2P4",-2.89598033929072,3.6524023663519,-3.62269086296514,0.000222937195331943,0.0108132665794862
"CTD-2555O16.1",-2.95294156540272,1.29254949301484,-3.6223806100389,0.000223175619886543,0.0108132665794862
"TIGIT",-3.51911527114143,7.01209791815394,-3.61875694285241,0.000225978277663418,0.0109185975934571
"RPL31P52",-2.90274679065358,4.32471756036341,-3.61883426150991,0.000225918130836171,0.0109185975934571
"AF127577.11",-3.11432136368429,5.47734010728937,-3.61860281238395,0.000226098222245203,0.0109185975934571
"CTA-345G4.1",-3.14594785844717,2.32096469247282,-3.61495928862417,0.000228951222309441,0.011044182886971
"TIFAB",-3.67960413133587,4.84514469260874,-3.61112354799473,0.000231991517105841,0.0111785163616903
"AC092839.4",-2.98761866916271,2.77186725799895,-3.61012522363706,0.000232789052404794,0.0112046057434704
"RP11-438N5.4",-3.0584779655278,2.62916004813628,-3.60919416209314,0.000233535189808081,0.0112281666203112
"LINC01482",-3.39111867186153,4.2751862232833,-3.60747975481594,0.000234915008747059,0.0112821091796941
"RP11-570L15.1",-2.97040399337249,2.10590450023187,-3.6060806821046,0.000236046744868128,0.0113240319972263
"RN7SKP237",-2.85476738311203,2.94550642322275,-3.6041774605998,0.000237594577185811,0.0113858027831693
"AC096921.2",-2.93407848167294,5.06731916458442,-3.60361698640041,0.000238052220283651,0.0113952524527903
"ABCB5",-3.77526343192943,4.70360670995209,-3.60289620097851,0.000238641987509594,0.0114109991666883
"CHCHD2P6",2.88845538941348,4.49746626617356,3.60255817655389,0.000238919044451495,0.0114117751450238
"RP11-57C19.6",-2.93476771560719,3.29895753393671,-3.60078812704835,0.000240374814198476,0.0114687882996856
"TBX5",-4.0116167588059,5.48804289409252,-3.59921630940938,0.000241674576658585,0.0115182419149961
"RP11-1000B6.7",-2.85185309895112,6.86872090070715,-3.59875687967653,0.000242055740171636,0.0115238549989004
"RP11-100E13.3",-3.34055270964942,2.55966990237533,-3.59826648156081,0.000242463223610648,0.0115307075645794
"RP11-252K23.1",-3.03500601945191,4.1322535282932,-3.59252994633649,0.000247278269055219,0.0117469259801346
"GPR82",-2.73751795810442,8.06240859456956,-3.59091608247023,0.000248649097470505,0.0117992356968867
"RP13-608F4.5",3.323003901683,4.34622393098342,3.58947512916026,0.000249879122047758,0.0118447576899605
"RP11-39K24.13",-2.86680421996712,5.52551365700278,-3.58886233019043,0.000250403959899804,0.0118567901012297
"CTD-2010I16.1",-2.61552230540876,7.21139320052588,-3.58759547693833,0.000251492274705745,0.0118954486518116
"RP11-380G5.3",-2.65938604715316,6.73196525817537,-3.5854314699602,0.000253361655132761,0.0119709277919747
"CTA-113A6.1",-3.38762608339251,3.46633798373024,-3.58300816961168,0.000255470612338316,0.0120575514897799
"RP11-475E11.2",-2.80434288425271,5.96821358549701,-3.58072431122452,0.000257473392731688,0.0121389812093692
"AP001962.3",-3.12610015939204,2.66798811783674,-3.58020703557749,0.000257929062804208,0.0121389812093692
"RP11-227G15.8",-2.97312406512512,4.24426549033299,-3.58009453919743,0.000258028262130036,0.0121389812093692
"CTB-13F3.1",-2.86085393470144,6.22202722449805,-3.5770611187536,0.000260716765569146,0.0122522877842978
"AC010894.5",-3.02603588359997,2.39762815214529,-3.57536868301516,0.000262228243524411,0.0122969025837942
"RP11-161H23.5",3.58220416226808,9.22453641590955,3.57564890038056,0.000261977416805971,0.0122969025837942
"ASH1L-IT1",-2.88845191444646,4.33367133414714,-3.57386170980359,0.00026358105356599,0.0123339018776676
"SND1-IT1",-2.74922433542592,9.08171235517293,-3.57389518956898,0.000263550927288321,0.0123339018776676
"RN7SKP130",-2.88996103525063,1.88308917805025,-3.57310724133497,0.000264260814419465,0.0123524990945304
"FTH1P4",-2.68261573605924,6.29917756568896,-3.57057789271462,0.00026655181013658,0.0124462911388427
"CTD-2047H16.2",-3.15444070846484,6.66632297695107,-3.56907125720252,0.000267925371716807,0.0124970904726586
"FTH1P25",-2.97510009037251,3.9189243988283,-3.56763148512263,0.000269244221260361,0.0125318863495567
"ATP1B3-AS1",-3.15071246237632,4.55512701693974,-3.56794029159762,0.000268960835047192,0.0125318863495567
"RP3-453C12.8",-2.90517555354511,3.67285725403055,-3.56655533671274,0.000270233989185478,0.012564588198558
"AP000866.1",-2.98381439806729,5.57174279664851,-3.55863332352366,0.000277626596367584,0.0128875045593187
"RP11-53B2.6",-2.94605507176377,6.93540176253081,-3.55848347166438,0.000277768257438233,0.0128875045593187
"TUSC5",-3.99049424464717,4.45610127886217,-3.55716954836677,0.000279013289196855,0.0129315565984542
"RP11-413E1.4",-2.9262467813309,1.90037593572963,-3.55412976295829,0.000281913921084539,0.013051821745747
"AC116366.6",-2.77998642120614,9.08327956308598,-3.55382658541467,0.000282204776272551,0.013051821745747
"ZNF385D-AS1",-3.0872060343117,1.9625971018334,-3.55272988045192,0.000283259274692576,0.0130867579581305
"EGR3",-3.14998352130754,8.01749738686493,-3.55088930885988,0.000285037377655571,0.0131550161890154
"RP11-556H2.4",-2.96012878764629,2.0852237513744,-3.55000927961414,0.000285891257730957,0.0131805208727554
"CTD-2583P5.3",-3.01017607078785,4.72347593729678,-3.54844138330813,0.000287418552684812,0.0132369858074378
"CTB-108O6.2",-3.05110091725344,1.92670656162645,-3.54531867655007,0.000290483371267747,0.0133360214687371
"RP3-329A5.8",-2.75901576257223,8.14581652098475,-3.54593534139568,0.000289875704134279,0.0133360214687371
"LINC00244",-3.11008906754844,2.37009169876955,-3.54538208488596,0.000290420832699131,0.0133360214687371
"FAM155A-IT1",-3.44723855686424,3.79982598479563,-3.53778724317448,0.000298002593817126,0.0136668862522924
"RP4-671O14.6",-2.95017821434347,8.33651453843099,-3.53604500713327,0.000299767976545497,0.0137334539369828
"RP11-745A24.1",-2.8802724568044,5.35737009589052,-3.534820476608,0.000301014676455532,0.013776144481467
"RP11-338E21.2",-3.1414491782643,2.34239288030794,-3.53368886508945,0.000302171123384901,0.0138146196346251
"HNRNPA3P7",-2.83488266440174,5.08401330487037,-3.53206456516466,0.000303838401019999,0.0138763441768549
"RN7SL246P",-2.88784033749792,3.3352619411795,-3.53097463820308,0.000304962028756039,0.0139131373119231
"TPRKBP2",-2.81216366700603,4.31577830341958,-3.52808203777048,0.000307963108026832,0.0140354186483229
"VDAC1P11",-2.7291243815296,4.60994090961867,-3.52710898023772,0.000308978904598947,0.0140378453105017
"AC002117.1",-3.17892048073319,2.61454491002427,-3.52731813635158,0.000308760295522043,0.0140378453105017
"RP5-1085F17.4",-2.8748255456925,3.96765240858949,-3.5271761318334,0.000308908702128873,0.0140378453105017
"MTND5P11",-3.0973980967462,5.96136917374069,-3.52511381001584,0.000311071600382402,0.0141040378773023
"RP11-946L16.2",-3.04313542022663,4.88926822130195,-3.52510529757302,0.000311080557496725,0.0141040378773023
"RP11-50I19.2",-2.87757083861923,5.08203986339812,-3.52229412086353,0.000314051927770167,0.0142240165049693
"AC092641.2",-2.75541215959392,5.38555288886424,-3.52163394876103,0.000314753590608374,0.0142349213310362
"RP11-140H17.2",-2.86939315238225,6.90611681490834,-3.52145559717405,0.000314943404837333,0.0142349213310362
"MZT2B",2.54275126205606,10.8562928933482,3.51924107853595,0.000317309261074602,0.0143122832892124
"AF131215.4",-3.33703641791702,6.43537670613111,-3.51926696241694,0.000317281511764367,0.0143122832892124
"CTD-3037G24.3",-2.94091478363286,3.48892184725189,-3.51889534442301,0.000317680131488212,0.0143142544931743
"THOC7-AS1",-2.99042477136717,4.39791958337298,-3.51762365808375,0.000319047794970761,0.0143610896353505
"RP11-190D6.1",-2.88925816608415,6.27205577515293,-3.5161855149407,0.000320601168177596,0.0144161791470773
"UBE2V2P3",-2.84211976203345,2.15735506514682,-3.51449720744456,0.000322433850588227,0.0144711908412718
"RP11-530C5.2",-2.79656485382166,5.55890904820618,-3.51444922323558,0.000322486082241725,0.0144711908412718
"UHRF2P1",-2.84192378219208,8.48425297338188,-3.51350790562133,0.000323512337856043,0.0145023686535631
"RPL18AP2",-2.82747813467739,3.83129201326853,-3.51198344105335,0.000325180894216601,0.0145622461451021
"CTA-544A11.1",-2.8638627030045,8.87154247175804,-3.51145337704994,0.000325762958428964,0.0145733956617424
"AC005550.3",-3.59242372944751,4.95386168288555,-3.51101952551421,0.000326240102491371,0.0145798334670097
"AC092881.1",-2.80050068713061,9.78382089128615,-3.50798978708838,0.00032959058139177,0.0147145378745436
"RP11-81H14.1",-3.2833294046084,4.64677382401129,-3.50739385457837,0.000330253408242977,0.0147291000177847
"CTC-559E9.13",-3.06967049252541,3.56767239604744,-3.50590990236937,0.000331909401260326,0.0147878819999407
"RP11-89N17.4",-2.92193845071354,5.5188132686796,-3.50475720435436,0.000333201134870708,0.0148303316916208
"KB-7G2.9",-2.9840690105414,4.36967983382078,-3.50185387846163,0.000336475684051862,0.014960857854306
"RPEP1",-3.11262501454205,2.94303318858515,-3.50038718103984,0.000338141424787178,0.0150196584947092
"RP11-855A2.3",-2.99579698742983,5.44389201029449,-3.49966714352277,0.000338962019017393,0.0150408379878793
"AP001189.4",-3.12650189847222,5.16993307413192,-3.49925225624923,0.000339435699227358,0.015046596466662
"RP11-328C8.4",-3.14115277604212,6.89213292539741,-3.49857109220893,0.000340214743010315,0.0150658658261005
"RP4-598P13.1",-3.34744259382485,5.29510938012652,-3.49782025911705,0.000341075419251767,0.0150887075258881
"ITGB5-AS1",-3.01327202730761,3.9899120395205,-3.49650564717854,0.00034258729604098,0.0151360646400314
"ZFP91-CNTF",3.79797239638195,3.21160500558446,3.49628834379396,0.000342837814460393,0.0151360646400314
"IGJ",-3.93679108885794,9.28352665746826,-3.49558204534678,0.000343653264303355,0.0151567717941536
