GEN1,GEN2
RP11-144L1.4,OR1I1
RP11-144L1.4,RP3-449H6.2
RP11-144L1.4,RP11-301G19.1
RP11-144L1.4,ZNF806
RP11-144L1.4,HNRNPA1P54
RP11-144L1.4,SPATA31B1P
RP11-144L1.4,CRX
RP11-144L1.4,RP11-101E19.4
RP11-144L1.4,SLC10A2
RP11-144L1.4,OR2H1
RP11-144L1.4,OR1S2
RP11-144L1.4,HNRNPA1P38
RP11-144L1.4,SMIM21
RP11-144L1.4,RP11-138B9.1
RP11-144L1.4,RP11-544P1.3
RP11-144L1.4,PRNT
RP11-144L1.4,MTND1P28
RP11-144L1.4,REG1P
RP11-144L1.4,RP11-196E1.3
RP11-144L1.4,RP11-760D2.11
RP11-144L1.4,OR4F7P
RP11-144L1.4,RP11-624J12.1
RP11-144L1.4,RP11-626I20.3
RP11-144L1.4,MUC17
RP11-144L1.4,AC008132.15
RP11-144L1.4,MTND5P30
RP11-144L1.4,LINC01007
RP11-144L1.4,ACTR3BP2
RP11-144L1.4,OR10K1
RP11-144L1.4,MTND2P6
RP11-144L1.4,RP11-113D6.10
RP11-144L1.4,CTC-525D6.3
RP11-144L1.4,AC011525.2
RP11-144L1.4,CTD-2207A17.1
RP11-144L1.4,SLC22A8
RP11-144L1.4,AC005235.1
CTA-342B11.3,SLC4A1APP2
CTA-342B11.3,NEUROD1
LINC00550,MAPK6PS2
RP11-66B24.7,RP11-66B24.1
LINC00841,RP11-760D2.11
LINC00841,RP11-45K10.2
LINC00841,ZNF806
LINC00841,MYADML
LINC00841,OR1S2
LINC00841,RP3-333B15.4
LINC00841,AC011525.2
LINC00841,KLK15
LINC00841,ONECUT3
LINC00841,RP11-1437A8.4
LINC00841,RP5-865N13.1
LINC00841,CACNG3
LINC00841,LBX1-AS1
LINC00841,AP000997.2
LINC00841,RP11-989E6.8
LINC00841,THRAP3P1
LINC00841,HTN1
LINC00841,HPVC1
LINC00841,LINC01516
LINC00841,RP3-341O5.3
LINC00841,SLC4A1APP2
LINC00841,AC006548.28
LINC00841,RP11-46E17.8
LINC00841,RP3-416J7.5
LINC00841,RP11-691G17.1
LINC00841,RP11-544P1.3
LINC00841,AL022344.5
LINC00841,LINC01360
LINC00841,MTND5P23
LINC00841,BOD1L2
LINC00841,CTA-212A2.4
LINC00841,CTA-929C8.6
LINC00841,AC105342.1
LINC00841,RP11-139I14.2
LINC00841,CTD-2320B12.1
LINC00841,BPIFA3
LINC00841,MTND1P15
LINC00841,RP11-113I24.1
LINC00841,MAN1A2P1
LINC00841,HNRNPA3P1
LINC00841,RP11-846F4.6
LINC00841,MTND5P27
LINC00841,GPR123-AS1
LINC00841,SPATA31B1P
LINC00841,HNRNPA3P13
LINC00841,NTRK3-AS1
LINC00841,AC079248.1
LINC00841,MTND2P9
RP11-760D2.11,AC079466.1
RP11-760D2.11,RP11-484L7.1
RP11-760D2.11,RP11-544D21.2
RP11-760D2.11,NEUROD1
C8B,UGT1A4
MAPK6PS2,WDR87
MAPK6PS2,TMCC1P1
MAPK6PS2,OR2H1
MAPK6PS2,RP11-897M7.2
MAPK6PS2,PABPC1P6
MAPK6PS2,RP5-991O23.1
MAPK6PS2,MTND5P17
MAPK6PS2,MTND1P15
MAPK6PS2,C19orf84
MAPK6PS2,LINC00320
MAPK6PS2,CTD-3046C4.1
MAPK6PS2,RP11-238K6.1
MAPK6PS2,MTND5P7
MAPK6PS2,LA16c-60D12.2
MAPK6PS2,TRIML1
MAPK6PS2,GABRA6
MAPK6PS2,AC114776.3
MAPK6PS2,FOXG1
MAPK6PS2,MTND2P9
MAPK6PS2,OR10R3P
MAPK6PS2,RP11-963H1.1
MAPK6PS2,RP11-78H18.2
MAPK6PS2,C1orf68
MAPK6PS2,GNL2P1
MAPK6PS2,RP11-531A24.3
MAPK6PS2,SPATA31D5P
MAPK6PS2,CTB-43I4.1
MAPK6PS2,LINC00837
MAPK6PS2,RP11-544P1.3
MAPK6PS2,RP11-67H2.1
MAPK6PS2,RP11-693J15.5
MAPK6PS2,ESRG
MAPK6PS2,RP3-416J7.5
MAPK6PS2,HSP90AB7P
MAPK6PS2,LINC01360
MAPK6PS2,GS1-519E5.1
MAPK6PS2,OR6P1
MAPK6PS2,ACTR3BP2
MAPK6PS2,CTD-2207A17.1
MAPK6PS2,NEFMP1
MAPK6PS2,RP5-921G16.1
MAPK6PS2,RP11-45K10.2
MAPK6PS2,MYADML
MAPK6PS2,RP11-966I7.2
MAPK6PS2,RP11-16E18.1
MAPK6PS2,LINC00836
MAPK6PS2,MIR7515HG
MAPK6PS2,AC105342.1
MAPK6PS2,OPN5
MAPK6PS2,RP11-756P10.2
MAPK6PS2,SPRR4
MAPK6PS2,USP29
MAPK6PS2,AL022344.5
MAPK6PS2,RP5-865N13.1
RP11-438B23.2,LINGO2
HSP90AB7P,RP11-640N11.2
HSP90AB7P,BARHL2
HSP90AB7P,NEUROD1
HSP90AB7P,NKX2-1-AS1
HSP90AB7P,RP11-544D21.2
GABRA1,HTR5A
GABRA1,TUNAR
GABRA1,RP11-71N10.1
GABRA1,PABPC1L2B
HTR5A,RP11-688I9.5
HTR5A,GABRG2
HTR5A,SLC17A6
HTR5A,BOD1L2
HTR5A,TMEM196
HTR5A,RP11-613G13.1
HTR5A,SLC7A14
HTR5A,MIR124-2HG
HTR5A,LRRTM1
HTR5A,CACNG2
HTR5A,RP11-1086I4.2
HTR5A,CTC-281M20.1
HTR5A,LINC00320
HTR5A,HNRNPA1P42
HTR5A,SYT14
HTR5A,SLC32A1
HTR5A,KCNK10
HTR5A,RPH3A
HTR5A,RP11-461F11.2
HTR5A,GABRA6
HTR5A,TMEFF2
HTR5A,NEUROD6
HTR5A,CTD-2001J20.1
HTR5A,SPATA31D2P
HTR5A,ZNF536
HTR5A,MGAT4C
HTR5A,ZNF806
HTR5A,RP11-373E16.3
HTR5A,CLVS2
HTR5A,GS1-519E5.1
HTR5A,CTC-525D6.3
SNORA11D,SNORA11E
TNP2,SLC4A1APP2
AC012593.1,NEUROD1
AC012593.1,RP11-225N10.1
AC012593.1,C17orf77
AC012593.1,R3HDM2P2
CTD-3145H4.1,C1orf68
CTD-3145H4.1,SLC4A1APP2
IGHG2,IGHG4
IGHG2,IGLV2-23
IGHG2,IGHGP
FNDC1,FNDC1-IT1
FNDC1,RP11-13P5.2
RP11-300M24.1,NEUROD1
RP11-300M24.1,CTC-471C19.1
RP11-300M24.1,C1orf68
HPVC1,RP11-544D21.2
HPVC1,RP11-542P2.2
HPVC1,HS3ST4
NEUROD1,FLJ33581
NEUROD1,PABPC1P6
NEUROD1,AC004112.7
NEUROD1,GAD2
NEUROD1,KIF2B
NEUROD1,MIR124-2HG
NEUROD1,MTND1P15
NEUROD1,LINC01299
NEUROD1,GOLGA6L1
NEUROD1,RP11-113E21.3
NEUROD1,THRAP3P1
NEUROD1,GABRA6
NEUROD1,AC114776.3
NEUROD1,OR10R3P
NEUROD1,LINC00948
NEUROD1,CTC-525D6.1
NEUROD1,MAN1A2P1
NEUROD1,OSTM1-AS1
NEUROD1,AC011525.2
NEUROD1,CTD-2207A17.1
NEUROD1,CCDC11P1
NEUROD1,CTA-929C8.6
NEUROD1,SLC17A6
NEUROD1,C1orf141
NEUROD1,RP4-815D20.1
NEUROD1,RP11-474D1.3
NEUROD1,RP11-15B24.5
NEUROD1,RP11-707A18.1
NEUROD1,TMCC1P1
NEUROD1,RP11-897M7.2
NEUROD1,SLC4A1APP2
NEUROD1,MTND1P2
NEUROD1,AC009234.1
NEUROD1,LINC01007
FLJ33581,SLC4A1APP2
USP29,SLC4A1APP2
RP11-544D21.2,PROL1
RP11-544D21.2,GAGE1
RP11-544D21.2,MTND5P23
RP11-544D21.2,SLC22A2
RP11-544D21.2,RP11-846F4.6
RP11-544D21.2,RP11-113I24.1
RP11-544D21.2,RP5-865N13.1
RP11-544D21.2,LINC00906
RP11-544D21.2,FOXR2
RP11-544D21.2,RP11-666G4.1
RP11-544D21.2,RP11-513O17.3
RP11-544D21.2,RP11-301G19.1
RP11-544D21.2,SLC4A1APP2
RP11-544D21.2,RP11-744K17.2
RP11-544D21.2,AC008060.7
RP11-544D21.2,MTND2P6
RP11-544D21.2,AC005235.1
RP11-544D21.2,MYADML
RP11-544D21.2,AC006548.28
RP11-544D21.2,ANKRD30BP2
RP11-544D21.2,RP11-846F4.5
RP11-544D21.2,MTND5P19
RP11-544D21.2,TRIM64B
RP11-544D21.2,LINC00703
RP11-544D21.2,MTND2P9
RP11-544D21.2,OR10R3P
RP11-544D21.2,C10orf53
RP11-544D21.2,ANKRD20A19P
RP11-544D21.2,RP5-991O23.1
RP11-544D21.2,MUC7
RP11-544D21.2,RP11-544P1.3
RP11-544D21.2,PPP1R3A
RP11-544D21.2,RP3-416J7.5
PROL1,C1orf68
BOD1L2,SLC4A1APP2
BOD1L2,MIR124-2HG
AC008103.4,FAM230A
AC008103.4,SLC4A1APP2
AC008103.4,FAM230B
SLC4A1APP2,KLK3
SLC4A1APP2,RP11-491F9.3
SLC4A1APP2,LINC00559
SLC4A1APP2,MTND2P9
SLC4A1APP2,RP11-326K13.3
SLC4A1APP2,LINC00700
SLC4A1APP2,BPIFA3
SLC4A1APP2,LINC01109
SLC4A1APP2,RP11-113I24.1
SLC4A1APP2,RP11-692C23.1
SLC4A1APP2,RP11-474D1.3
SLC4A1APP2,FOXR2
SLC4A1APP2,MUC7
SLC4A1APP2,C1orf68
SLC4A1APP2,OR1I1
SLC4A1APP2,RP3-449H6.2
SLC4A1APP2,RP11-301G19.1
SLC4A1APP2,GNL2P1
SLC4A1APP2,SPATA31B1P
SLC4A1APP2,RP3-333B15.4
SLC4A1APP2,CRX
SLC4A1APP2,SLC10A2
SLC4A1APP2,OR1S2
SLC4A1APP2,HNRNPA1P38
SLC4A1APP2,LINC00837
SLC4A1APP2,RP11-138B9.1
SLC4A1APP2,RP11-897M7.2
SLC4A1APP2,RP11-46E17.8
SLC4A1APP2,PRNT
SLC4A1APP2,MTND1P28
SLC4A1APP2,RP11-67H2.1
SLC4A1APP2,MAN1A2P1
SLC4A1APP2,RP11-624J12.1
SLC4A1APP2,RP11-626I20.3
SLC4A1APP2,AC008132.15
SLC4A1APP2,MTND5P30
SLC4A1APP2,RNASE9
SLC4A1APP2,AC006548.28
SLC4A1APP2,LINC00836
SLC4A1APP2,MIR7515HG
SLC4A1APP2,MTND1P15
SLC4A1APP2,AC105342.1
SLC4A1APP2,CTC-281M20.1
SLC4A1APP2,OPN5
SLC4A1APP2,C1orf141
SLC4A1APP2,C17orf102
SLC4A1APP2,CNPY1
SLC4A1APP2,BPESC1
SLC4A1APP2,MTND5P6
SLC4A1APP2,RP11-861E23.2
SLC4A1APP2,RP4-815D20.1
SLC4A1APP2,RP11-101E19.4
SLC4A1APP2,HNRNPA3P1
SLC4A1APP2,RP11-846F4.1
SLC4A1APP2,DNAJB8
SLC4A1APP2,MTND4P5
SLC4A1APP2,CTD-2320B12.1
SLC4A1APP2,RP5-865N13.1
SLC4A1APP2,AC073869.7
SLC4A1APP2,RP11-474J18.1
SLC4A1APP2,LINC00608
SLC4A1APP2,RP11-299H22.1
SLC4A1APP2,RP5-963E22.5
SLC4A1APP2,MTND5P19
SLC4A1APP2,TMCC1P1
SLC4A1APP2,TRIM64B
SLC4A1APP2,RP11-461F11.2
SLC4A1APP2,OTX2-AS1
SLC4A1APP2,MGAT4D
SLC4A1APP2,AC114776.3
SLC4A1APP2,RP11-2A4.4
SLC4A1APP2,CTA-796E4.5
SLC4A1APP2,OR10R3P
SLC4A1APP2,C10orf53
SLC4A1APP2,GABRR3
SLC4A1APP2,REXO1L1P
SLC4A1APP2,PABPC1P6
SLC4A1APP2,OR11A1
SLC4A1APP2,KPRP
SLC4A1APP2,GOLGA6L22
SLC4A1APP2,CTB-43I4.1
SLC4A1APP2,RP11-946L20.1
SLC4A1APP2,MAPK6PS4
SLC4A1APP2,CTA-929C8.9
SLC4A1APP2,MTND5P24
SLC4A1APP2,LIPF
SLC4A1APP2,RP1-101G11.3
SLC4A1APP2,RP11-728E14.3
SLC4A1APP2,LINC01360
SLC4A1APP2,MTND2P18
SLC4A1APP2,OR6P1
SLC4A1APP2,RP4-760C5.5
SLC4A1APP2,PHOX2B
SLC4A1APP2,NEFMP1
SLC4A1APP2,C18orf63
SLC4A1APP2,FGF4
SLC4A1APP2,MTND5P7
SLC4A1APP2,MTND5P27
SLC4A1APP2,AC079248.1
SLC4A1APP2,RP11-233E12.2
SLC4A1APP2,MTND5P23
SLC4A1APP2,SPATA31A7
SLC4A1APP2,CYLC2
SLC4A1APP2,RP5-1186N24.3
SLC4A1APP2,CACNG3
LINC00700,LINC00705
LINC00700,C1orf68
RP11-372E1.4,RP1-27K12.2
RP11-372E1.4,UGT2A3
RP11-372E1.4,FAM169B
RP11-372E1.4,PAQR9
RP11-372E1.4,CTD-3076M17.1
RP11-372E1.4,GPR128
RP11-372E1.4,CYP1A2
RP11-372E1.4,MTND4P20
RP11-372E1.4,RP11-1151B14.3
RP11-372E1.4,BMP10
RP11-372E1.4,TDRD15
RP11-372E1.4,SLC17A4
RP11-372E1.4,ANKS4B
RP11-372E1.4,OR10J6P
RP11-372E1.4,ACSM2B
RP11-372E1.4,DAO
RP11-372E1.4,RTP3
RP11-372E1.4,UGT3A1
RP11-372E1.4,GLYAT
RP11-372E1.4,CA5A
RP11-372E1.4,RP11-104J23.1
RP11-372E1.4,SERPINA7
RP11-372E1.4,RP11-714M23.2
RP11-372E1.4,SLC17A3
RP11-372E1.4,RP11-116D2.1
RP11-372E1.4,AC011343.1
RP11-372E1.4,TRIM10
RP11-372E1.4,LINC01320
RP11-372E1.4,KB-1552D7.2
IGHV1-2,IGKV1-17
IGHV1-2,IGLC2
IGHV1-2,IGHV4-61
IGHV1-2,IGLV3-21
IGHV1-2,IGLV6-57
IGHV1-2,IGHV1-69-2
IGHV1-2,IGLV2-11
IGHV1-2,IGJ
IGHV1-2,IGKV1-33
IGHV1-2,IGKV1-6
IGHV1-2,IGLV3-1
IGHV1-2,IGHV3-23
IGHV1-2,IGLV2-14
IGHV1-2,IGHG3
IGHV1-2,IGHV3-30
IGHV1-2,IGKV1D-39
IGHV1-2,IGHV4-59
IGHV1-2,IGLL5
IGHV1-2,IGHV4-31
IGHV1-2,IGLV3-25
IGHV1-2,IGHV5-51
IGHV1-2,IGKV1-5
IGHV1-2,IGHV4-34
IGHV1-2,IGKV1-27
IGHV1-2,IGLC3
IGHV1-2,IGHV3-15
IGHV1-2,IGHV1-18
IGHV1-2,IGLV3-19
IGHV1-2,IGHV3-33
IGHV1-2,IGKV3-20
IGHV1-2,FCRL5
IGHV1-2,IGKV3-15
IGHV1-2,IGLV1-51
IGHV1-2,IGKV3-11
IGHV1-2,IGKC
IGHV1-2,IGLV2-23
IGKV1-17,IGHV3-48
IGKV1-17,IGKV3-20
IGKV1-17,IGLV2-23
MTND2P9,C1orf68
KLK15,ABCC13
CTD-2001J20.1,RP11-314B1.2
CTD-2001J20.1,LRRTM1
CTD-2001J20.1,SORCS3
CTD-2001J20.1,ZNF536
CTD-2001J20.1,NKAIN3
CTD-2001J20.1,RP4-610C12.4
IGHV3-33,IGKV3-20
IGHV3-33,IGLV2-23
IGHV3-33,IGHV3-48
IGKV3-20,IGKV1D-13
IGKV3-20,IGKV3D-11
IGKV3-20,IGLC2
IGKV3-20,IGLC1
IGKV3-20,IGHG1
IGKV3-20,IGKV1-12
IGKV3-20,IGJ
IGKV3-20,IGKV1-33
IGKV3-20,FCRL5
IGKV3-20,IGKV1-6
IGKV3-20,IGHV3-53
IGKV3-20,CD79A
IGKV3-20,IGHV3-23
IGKV3-20,IGLV2-14
IGKV3-20,IGKV3-11
IGKV3-20,IGHG3
IGKV3-20,IGHV3-30
IGKV3-20,IGHV3-11
IGKV3-20,IGHV4-28
IGKV3-20,IGKV1D-39
IGKV3-20,IGHV4-59
IGKV3-20,IGHV3-21
IGKV3-20,IGHV4-55
IGKV3-20,IGLV1-47
IGKV3-20,IGHV3-49
IGKV3-20,IGHV1-69
IGKV3-20,IGHV4-31
IGKV3-20,IGHV6-1
IGKV3-20,IGHV5-51
IGKV3-20,IGKV1-5
IGKV3-20,IGHV4-34
IGKV3-20,IGKV3D-20
IGKV3-20,IGHV3-48
IGKV3-20,IGKV1-27
IGKV3-20,IGLC3
IGKV3-20,IGHV3-15
IGKV3-20,IGHV1-18
IGKV3-20,IGLV3-1
IGKV3-20,IGHV4-4
IGKV3-20,IGHV2-5
IGKV3-20,IGHV3-13
IGKV3-20,IGKV1-8
IGKV3-20,IGHV2-70
IGKV3-20,IGHV3-7
IGKV3-20,IGHA1
IGKV3-20,IGKV3-15
IGKV3-20,IGKV1-9
IGKV3-20,IGLL5
IGKV3-20,IGLV2-23
IGKV3-20,IGHGP
IGKV3-20,IGLV3-25
CTD-2384A14.1,OR8G5
CTD-2384A14.1,OR8B8
CTD-2384A14.1,OR8A1
CTD-2384A14.1,CSAG1
CTD-2384A14.1,TP53TG3C
CTD-2384A14.1,TCHHL1
CTD-2384A14.1,MAGEA12
CTD-2384A14.1,OR4H6P
CTD-2384A14.1,OR4N3P
CTD-2384A14.1,OR8D2
CTD-2384A14.1,LINC00355
CTD-2384A14.1,OR10D3
CTD-2384A14.1,LINC01446
CTD-2384A14.1,OR8X1P
CTD-2384A14.1,RP11-30H9.1
CTD-2384A14.1,OR8G1
CTD-2384A14.1,OR8B6P
CTD-2384A14.1,OR8B5P
CTD-2384A14.1,OR8B7P
CTD-2384A14.1,RP11-11H9.2
CTD-2384A14.1,XAGE1A
CTD-2384A14.1,OR8C1P
CTD-2384A14.1,NFYAP1
CTD-2384A14.1,OR8D1
OR8G5,CNGA2
OR8G5,LINC00442
LINC01109,CTC-525D6.3
LINC01109,LCNL1
LINC01109,TOPORSLP
UGT2A3,RDH16
UGT2A3,CYP4A11
UGT2A3,HAO1
UGT2A3,UGT1A4
HTN1,RP4-673D20.6
CFHR5,CYP4A11
CFHR5,HAO1
CFHR5,BHMT
SNX19P3,SNX19P1
SNX19P3,OR4K12P
SNX19P3,POTED
SNX19P3,OR4K7P
SNX19P3,POTEC
OR10R3P,RP11-65D17.1
OR10R3P,TRIM40
CPN1,MTTP
CPN1,UGT1A4
CPN1,HAO1
CPN1,IGFBP1
CPN1,CYP4A11
CYP2B6,CYP4A11
SNORA76A,SNORA24
SNORA76A,SNORD3C
SNORA76A,SNORA84
SNORA76A,SNORA6
SNORA76A,SNORA15
SNORA76A,SNORA80B
SNORA76A,SNORA34
SNORA76A,SNORA64
SNORA76A,SNORA26
SNORA76A,SNORA4
SNORA76A,SNORA59A
SNORA76A,SNORA80A
SNORA76A,SNORA21
SNORA76A,SNORA67
SNORA76A,SNORA72
SNORA76A,SNORA68
SNORA76A,RNY4
SNORA76A,SNORA16A
SNORA76A,SCARNA18
SNORA76A,SNORA48
SNORA76A,SNORA52
SNORA76A,SNORD3A
SNORA76A,SNORD94
SNORA76A,SNORA54
SNORA76A,SNORA9
SNORA76A,SNORA63
SNORA76A,SNORA74
SNORA76A,SNORA46
SNORA76A,SNORA45A
SNORA76A,SNORA31
SNORA76A,SNORA18
SNORA76A,SNORA7A
SNORA76A,SNORA27
SNORA76A,SNORA7B
SNORA76A,SNORA77
SNORA76A,SNORA10
SNORA76A,SNORA8
SNORA76A,SNORD10
SNORA76A,SNORA71B
SNORA76A,SNORD3D
SNORA24,SNORA45A
SNORA24,SNORA18
FCRL3,PLA2G2D
FCRL3,TNFRSF13B
FCRL3,TIGIT
GABRA4,SORCS3
IGHA1,IGLV2-23
IGLV2-23,IGLV3-25
IGLV2-23,IGLV7-43
IGLV2-23,IGLC2
IGLV2-23,IGHV4-61
IGLV2-23,IGLC1
IGLV2-23,IGHG1
IGLV2-23,IGHV1-24
IGLV2-23,IGLV6-57
IGLV2-23,IGLV2-8
IGLV2-23,IGHV3-73
IGLV2-23,IGLV2-18
IGLV2-23,IGJ
IGLV2-23,IGKV1-33
IGLV2-23,IGKV1-6
IGLV2-23,IGKV1-16
IGLV2-23,CD79A
IGLV2-23,IGHV3-23
IGLV2-23,IGLV2-14
IGLV2-23,IGKV3-11
IGLV2-23,IGHG3
IGLV2-23,IGHV3-30
IGLV2-23,IGHV3-11
IGLV2-23,IGKV1D-16
IGLV2-23,IGKV1D-39
IGLV2-23,IGHV4-59
IGLV2-23,IGHV3-21
IGLV2-23,IGLV1-44
IGLV2-23,IGLV1-47
IGLV2-23,IGLV3-21
IGLV2-23,IGHV3-49
IGLV2-23,IGLL5
IGLV2-23,IGHV3-72
IGLV2-23,IGHV4-31
IGLV2-23,IGHV5-51
IGLV2-23,IGLV4-69
IGLV2-23,IGKV1-5
IGLV2-23,IGHV4-34
IGLV2-23,IGKV3D-20
IGLV2-23,IGKV3D-11
IGLV2-23,IGHV3-48
IGLV2-23,IGKV1-27
IGLV2-23,IGLC3
IGLV2-23,IGHV3-15
IGLV2-23,IGHV1-18
IGLV2-23,IGKV1-12
IGLV2-23,IGLV3-1
IGLV2-23,IGLV3-19
IGLV2-23,IGKV2-28
IGLV2-23,IGHV2-5
IGLV2-23,IGHV2-26
IGLV2-23,IGHV2-70
IGLV2-23,IGHV3-7
IGLV2-23,IGKV3-15
IGLV2-23,IGHV1-69-2
IGLV2-23,IGHV3-53
IGLV2-23,IGKV1-9
IGLV2-23,IGLV1-51
IGLV2-23,IGKC
A1CF,BHMT
A1CF,HAO1
BHMT,KNG1
BHMT,G6PC
BHMT,TAT
BHMT,LGALS4
BHMT,F11
BHMT,HNF4A
BHMT,APCS
BHMT,LECT2
BHMT,SLC17A1
BHMT,SLC22A7
BHMT,AHSG
BHMT,FABP1
BHMT,CYP4F2
BHMT,BAAT
BHMT,CYP2E1
BHMT,CYP3A4
ACKR1,SELP
ACKR1,CHRDL1
CACNG2,RP5-1119A7.17
CACNG2,MYT1L
SNORA46,SNORA45A
SNORA46,SNORA18
SNORA46,SNORA27
RP11-113E21.3,RP11-71N10.1
AC079466.1,RP11-714M23.2
AC079466.1,AC005307.3
AC079466.1,RP11-25D10.2
AC079466.1,RP11-478P10.1
AC079466.1,RP11-989E6.8
AC079466.1,MTND2P8
AC079466.1,RP11-104J23.1
MTND5P17,KNOP1P5
MTND5P17,AC110926.4
MTND5P17,ZPBP2
RP11-989E6.8,MIR124-2HG
RP11-989E6.8,WNT7A
LINC00442,OR10D3
LINC00442,OR8B7P
LINC00442,OR8G1
LINC00442,OR8B6P
LINC00442,OR8B10P
LINC00442,GSG1L
LINC00442,OR8A2P
LINC00442,OR8B8
LINC00442,OR8B9P
LINC00442,OR8A1
LINC00442,LINC01254
C8A,HAO1
C8A,UGT1A4
C8A,CYP4A11
MYADML,RP11-805I24.1
MIR124-2HG,CTA-212A2.3
MIR124-2HG,C1orf141
MIR124-2HG,RP11-861E23.2
MIR124-2HG,CTC-304I17.1
MIR124-2HG,AP000235.2
MIR124-2HG,RP11-624J12.1
MIR124-2HG,AC008060.7
MIR124-2HG,RP11-185J20.1
MIR124-2HG,MUC17
MIR124-2HG,OR10K1
MIR124-2HG,OR11A1
MIR124-2HG,AC005235.1
MIR124-2HG,RP11-897M7.2
MIR124-2HG,RP11-25D10.2
MIR124-2HG,LINC01299
MIR124-2HG,RP11-139I14.2
MIR124-2HG,LINC00320
MIR124-2HG,HNRNPA1P42
MIR124-2HG,RP11-405M12.2
MIR124-2HG,AP005901.1
MIR124-2HG,RP11-71N10.1
MIR124-2HG,SATB2-AS1
MIR124-2HG,AC005307.3
MIR124-2HG,MTND5P19
MIR124-2HG,GABRA6
MIR124-2HG,TBR1
MIR124-2HG,RP11-445F12.1
MIR124-2HG,C1orf61
MIR124-2HG,KPRP
MIR124-2HG,GS1-519E5.1
MIR124-2HG,OR6P1
MIR124-2HG,CTC-525D6.3
MIR124-2HG,RP11-691G17.1
MIR124-2HG,MTND5P23
MIR124-2HG,KB-1410C5.2
GABRA6,RP11-71N10.1
GABRA6,CTC-525D6.3
CCDC144A,USP32P1
CCDC144A,FAM106CP
PSG5,PSG9
PSG5,PSG4
UGT1A4,CPS1
UGT1A4,ONECUT1
UGT1A4,RP11-1151B14.3
UGT1A4,UGT1A6
UGT1A4,FABP1
UGT1A4,UGT1A3
UGT1A4,CFHR2
UGT1A4,RP11-116D2.1
UGT1A4,MOGAT3
UGT1A4,FGA
UGT1A4,FGL1
UGT1A4,CYP4F3
UGT1A4,ASGR2
UGT1A4,SLC25A47
UGT1A4,HNF4A
UGT1A4,APCS
UGT1A4,CRP
UGT1A4,CYP2C9
UGT1A4,C9
UGT1A4,APOA4
UGT1A4,PLG
UGT1A4,CYP1A2
UGT1A4,F9
UGT1A4,AHSG
UGT1A4,CYP4A11
UGT1A4,SLC13A5
UGT1A4,FGG
UGT1A4,FGB
UGT1A4,ABCB11
UGT1A4,APOB
UGT1A4,DNAJB3
UGT1A4,GC
UGT1A4,KNG1
UGT1A4,CREB3L3
UGT1A4,F11
UGT1A4,CCL15
UGT1A4,LINC00261
FLJ36000,RP11-744K17.2
RP11-744K17.2,LINC00470
RP11-744K17.2,NXF2B
RP11-67H2.1,RP11-1102P16.1
IGHV3-48,IGLC1
IGHV3-48,IGHG1
IGHV3-48,IGHV1-24
IGHV3-48,IGLV6-57
IGHV3-48,IGHM
IGHV3-48,IGLV2-11
IGHV3-48,IGJ
IGHV3-48,IGKV1-33
IGHV3-48,IGKV1-6
IGHV3-48,IGHV3-23
IGHV3-48,IGLV2-14
IGHV3-48,IGKV3-11
IGHV3-48,IGHG3
IGHV3-48,IGKC
IGHV3-48,IGHV3-30
IGHV3-48,IGHV3-11
IGHV3-48,IGKV1D-39
IGHV3-48,IGHV4-59
IGHV3-48,IGLV1-47
IGHV3-48,IGLV3-21
IGHV3-48,IGLV1-51
IGHV3-48,IGHV5-51
IGHV3-48,IGKV1-5
IGHV3-48,IGHV4-34
IGHV3-48,IGKV1-27
IGHV3-48,IGHV1-69-2
IGHV3-48,IGLC3
IGHV3-48,IGHV3-15
IGHV3-48,IGLV3-1
IGHV3-48,IGKV2-28
IGHV3-48,IGHV2-5
IGHV3-48,IGHV2-70
IGHV3-48,IGKV3-15
IGHV3-48,IGHV3-53
IGHV3-48,IGKV1-9
IGHV3-48,IGLL5
IGHV3-48,IGLC2
IGHV3-48,IGHV4-61
PABPC1L2A,CTC-525D6.3
PABPC1L2A,CA10
IGLV1-51,IGHV3-66
IGLV1-51,IGLV3-9
RP11-193H5.5,PDYN
PABPC1P6,C1orf68
SNORA18,SNORA48
SNORA18,SNORA84
SNORA18,SNORA52
SNORA18,SNORD3A
SNORA18,SNORA6
SNORA18,SNORA80B
SNORA18,SNORA34
SNORA18,SNORD94
SNORA18,SNORA67
SNORA18,SNORA72
SNORA18,SNORA68
SNORA18,SNORA45A
SNORA18,SNORA31
SNORA18,SNORD118
SNORA18,SNORA10
SNORA18,SNORA9
SNORA18,SNORA63
SNORA18,SNORA74
SNORA18,SNORA15
SNORA18,SNORA64
SNORA18,SNORA26
SNORA18,SNORA4
SNORA18,SNORA27
SNORA18,SNORA7B
SNORA18,SNORA77
SNORA18,SNORA21
SNORA18,SNORA8
SNORA18,SNORD10
SNORA18,SNORA71B
SNORA18,SNORA16A
SNORA18,SNORD3D
SNORA48,SNORA27
SNORA48,SNORA45A
LRRTM1,LRRTM4
LRRTM1,TMEFF2
LRRTM1,RP3-525N10.2
LRRTM1,RP11-117L5.1
LRRTM1,UNC5D
LRRTM1,SORCS3
LRRTM1,RP11-350A1.1
LRRTM1,TMEM196
LRRTM1,TRPM3
LRRTM1,CLVS2
LRRTM1,RP11-201E8.1
TTC6,LINC00517
TTC6,SPDEF
ANKRD30BP2,CTCFL
ANKRD30BP2,RP11-744K17.1
